index,label,err_transformer,err_conv_ae,anom_transformer,anom_conv_ae,transformer_only,conv_only
216,1,0.000111106776,0.0010397995,0,1,0,1
37631,0,0.00013776559,0.0010393384,0,1,0,1
33425,0,0.0001055998,0.0010386518,0,1,0,1
37213,0,2.896327e-05,0.0010377773,0,1,0,1
26551,0,9.130383e-05,0.0010375074,0,1,0,1
39742,0,0.00014846663,0.0010374885,0,1,0,1
2646,0,0.00015009347,0.0010371417,0,1,0,1
5132,0,8.998027e-05,0.001037027,0,1,0,1
43230,0,0.0001114574,0.0010369049,0,1,0,1
15867,0,0.00012073064,0.0010348447,0,1,0,1
32819,0,8.437005e-05,0.001032989,0,1,0,1
1528,0,0.00011219428,0.0010326613,0,1,0,1
48715,0,0.000116205105,0.0010322117,0,1,0,1
41523,0,0.0001391937,0.0010321138,0,1,0,1
48205,0,0.00014351305,0.0010317245,0,1,0,1
38697,0,0.00012619726,0.001031576,0,1,0,1
2471,0,0.00011622901,0.0010311662,0,1,0,1
46945,0,5.745952e-05,0.0010311644,0,1,0,1
35402,0,0.00013111178,0.0010309003,0,1,0,1
2129,0,0.00013846335,0.0010307564,0,1,0,1
20057,0,0.00014693367,0.001030627,0,1,0,1
22244,0,0.00012794732,0.0010303705,0,1,0,1
31306,0,0.00014171672,0.0010299077,0,1,0,1
22222,0,0.00013250225,0.0010293985,0,1,0,1
6825,0,0.00014109362,0.0010280206,0,1,0,1
46995,0,0.0001241462,0.0010267813,0,1,0,1
11634,0,5.4696033e-05,0.0010264836,0,1,0,1
16817,0,0.00015283487,0.0010257676,0,1,0,1
16028,0,8.5653024e-05,0.0010254844,0,1,0,1
1998,0,4.0418076e-05,0.0010253463,0,1,0,1
28351,0,0.00014627421,0.0010251238,0,1,0,1
47751,0,2.0685566e-05,0.0010249233,0,1,0,1
15844,0,4.5223565e-05,0.0010247616,0,1,0,1
37304,0,0.00014054633,0.0010247095,0,1,0,1
32972,0,3.5593737e-05,0.0010238006,0,1,0,1
16764,0,6.534088e-05,0.0010237609,0,1,0,1
15190,0,6.66869e-05,0.0010236353,0,1,0,1
16373,0,0.00014158405,0.001023526,0,1,0,1
17700,0,5.731251e-05,0.0010221048,0,1,0,1
20553,0,1.6599783e-05,0.0010219179,0,1,0,1
4544,0,0.00014121796,0.001021827,0,1,0,1
781,1,7.7724544e-05,0.0010213782,0,1,0,1
47176,0,7.4851196e-05,0.0010212744,0,1,0,1
44168,0,8.594762e-05,0.0010211483,0,1,0,1
8443,0,9.125719e-06,0.0010209196,0,1,0,1
39416,0,6.524904e-05,0.0010207479,0,1,0,1
15126,0,0.00015042804,0.0010200106,0,1,0,1
29589,0,8.620175e-05,0.0010198671,0,1,0,1
31598,0,0.00011391084,0.0010191774,0,1,0,1
23295,0,6.7134504e-05,0.0010189026,0,1,0,1
15202,0,9.809831e-05,0.001018874,0,1,0,1
15824,0,0.000142136,0.0010188223,0,1,0,1
10706,0,5.4975073e-05,0.0010184615,0,1,0,1
9358,0,8.2711245e-05,0.0010176623,0,1,0,1
36439,0,0.00014191092,0.0010173386,0,1,0,1
44666,0,1.2258666e-05,0.0010172623,0,1,0,1
22287,0,9.50477e-05,0.0010171444,0,1,0,1
30892,0,0.00014598605,0.0010168445,0,1,0,1
36965,0,0.00014479521,0.001016151,0,1,0,1
29802,0,8.3462495e-05,0.0010161112,0,1,0,1
37363,0,0.0001334048,0.001015958,0,1,0,1
688,1,7.703237e-05,0.0010159021,0,1,0,1
33448,0,0.00013102272,0.001015242,0,1,0,1
19789,0,6.438296e-05,0.0010152217,0,1,0,1
18319,0,6.2815074e-05,0.0010151662,0,1,0,1
41080,0,3.089424e-05,0.0010142574,0,1,0,1
40082,0,0.00012803919,0.0010142449,0,1,0,1
18911,0,0.00013661891,0.0010141728,0,1,0,1
4130,0,3.8449372e-05,0.001014018,0,1,0,1
24455,0,4.6720863e-05,0.0010140027,0,1,0,1
18011,0,0.00011203278,0.0010125464,0,1,0,1
12292,0,0.000103544684,0.0010122829,0,1,0,1
6987,0,9.054861e-05,0.0010121926,0,1,0,1
7429,0,0.000112657064,0.0010121425,0,1,0,1
3108,0,5.4859098e-05,0.0010116816,0,1,0,1
16509,0,4.7874375e-05,0.0010113694,0,1,0,1
28701,0,3.248045e-05,0.0010113115,0,1,0,1
29788,0,0.00011552107,0.0010110149,0,1,0,1
32869,0,0.00014584068,0.0010110114,0,1,0,1
30155,0,7.26071e-05,0.0010109892,0,1,0,1
37152,0,6.637854e-05,0.0010102493,0,1,0,1
40335,0,0.00013728361,0.0010099475,0,1,0,1
17338,0,0.00013497457,0.0010097207,0,1,0,1
44975,0,8.020075e-05,0.0010097084,0,1,0,1
31872,0,9.3689225e-05,0.0010094712,0,1,0,1
44786,0,0.00013190962,0.0010087951,0,1,0,1
7902,0,0.00013421368,0.0010081559,0,1,0,1
37786,0,0.00012775823,0.0010081218,0,1,0,1
8480,0,9.944557e-05,0.001007997,0,1,0,1
26190,0,7.706711e-05,0.0010075564,0,1,0,1
28572,0,1.1040833e-05,0.0010074587,0,1,0,1
20469,0,3.405407e-05,0.0010072178,0,1,0,1
21420,0,2.0998157e-05,0.0010060465,0,1,0,1
40055,0,8.008956e-05,0.0010057794,0,1,0,1
6917,0,0.00015245483,0.001005729,0,1,0,1
16916,0,2.8724198e-05,0.001004466,0,1,0,1
27946,0,8.727526e-05,0.001004318,0,1,0,1
