patch_idx,ra,dec,anomaly_score,is_top1pct
5615,317.3663097501074,53.16272153397318,0.719774603843689,0
17391,352.8920121146244,-20.45307991205125,0.719753623008728,0
3596,23.075757959338464,20.054724849882078,0.7197210788726807,0
17354,143.16288956040594,30.134629580843267,0.7196791172027588,0
672,17.933499576102584,11.213312193031669,0.7196755409240723,0
14789,169.9997993701727,-54.83049097560531,0.7196441292762756,0
14453,34.75224928893882,11.893894559824119,0.7196283340454102,0
10084,13.715855632962164,-55.516718084057516,0.7196073532104492,0
5794,146.08797822375334,14.257319198184817,0.7196016907691956,0
14232,133.69310390607873,-31.195908897265603,0.7195924520492554,0
19964,8.046399681469193,-46.62485266699032,0.7195665836334229,0
8886,310.5677245716477,2.965103017701537,0.7195539474487305,0
4707,0.3170329187677101,48.01359592975713,0.7194594740867615,0
15770,49.694978987783855,-5.4539381709005,0.7194535732269287,0
15279,289.93935336007206,-14.002410511712789,0.719387412071228,0
673,197.36201026571823,-50.45130875445418,0.7193683385848999,0
17178,244.04344818838635,-61.88342897787292,0.719361424446106,0
7827,165.81273163516434,-42.392709221926836,0.7193447351455688,0
18616,97.77651918173822,-24.635955137378588,0.7193425893783569,0
15506,346.33441053389106,-68.4777856355478,0.719338059425354,0
19361,92.79469418062266,-50.10485465319567,0.7192895412445068,0
11010,244.66899601564384,-49.00338560029074,0.7192690372467041,0
8766,306.6609878416847,-1.7301292034020719,0.7192568778991699,0
5469,295.31356482669656,25.81912890604967,0.7191942930221558,0
17291,223.07464939104554,57.54352758280571,0.7191752195358276,0
10040,260.50810660677354,33.22993846481663,0.7190769910812378,0
8967,110.31264231935029,41.277525081367614,0.7190550565719604,0
4187,18.016634059225765,-6.064499351512453,0.719052791595459,0
19183,303.2838967913235,-14.263259817024249,0.7190372347831726,0
9282,85.52837855731329,29.882734056708202,0.7190331816673279,0
16643,279.2814083143085,61.492337580209295,0.7190167307853699,0
1458,189.2419102459235,31.22615518898222,0.7190097570419312,0
17941,225.2030692266347,4.056621109165846,0.7190017700195312,0
15470,47.6503687855934,-54.034749003400236,0.7189875841140747,0
12436,332.78905274842225,-66.12402462235666,0.718959629535675,0
3359,223.71717958987784,61.56607919179305,0.7189527750015259,0
12515,189.53390598879716,10.068592716490201,0.7189460396766663,0
14438,126.54547851884803,19.467226525231382,0.7188048362731934,0
19313,9.049805344752135,-10.708999837429339,0.7187903523445129,0
14433,178.29897013521324,25.525801005182572,0.7187453508377075,0
12121,7.152186225860144,53.08578823571777,0.7187448740005493,0
9784,136.46222950492964,7.857949564840993,0.718736469745636,0
15945,119.62177593028063,-66.94223619565894,0.7187355160713196,0
5445,307.0667499642729,6.996716701217622,0.718688428401947,0
3393,135.44073550073185,39.18757986742938,0.7186451554298401,0
15670,121.14781347255241,20.490290363724995,0.7185578346252441,0
18392,176.57152666804635,-27.332129133451225,0.7184561491012573,0
1212,117.8767421168744,-6.945046800842256,0.7183981537818909,0
5486,13.785368655077605,-45.808935702126966,0.7183805704116821,0
19753,193.50724126409256,-43.07376768730222,0.718356728553772,0
2344,206.72389319245454,-39.6317915542963,0.7182995676994324,0
18992,231.96806275983948,-39.07730526695351,0.7182965278625488,0
9485,342.59513554659367,-52.43942281215484,0.7182926535606384,0
18072,158.79038715708057,2.3969373101216433,0.7182664275169373,0
4031,289.1858381454455,25.944405988660407,0.7182272672653198,0
19626,137.31185419348833,51.10669253214721,0.718097448348999,0
13880,357.92963732816145,-66.02935556390395,0.7180378437042236,0
16397,188.55410369109163,38.893347088159516,0.7180136442184448,0
5146,48.12616971970187,-9.644181640815994,0.7179254293441772,0
3781,181.08567570246936,-6.12698901738495,0.7178788185119629,0
7473,319.8960440356203,-19.230810595166552,0.717860996723175,0
12288,218.36481049481108,-49.32600679088932,0.7178393602371216,0
16756,38.28885806772319,21.04347867046441,0.717790424823761,0
15373,115.52570408554989,19.754202135096037,0.7177339792251587,0
12738,254.51844633816935,29.783410599436763,0.7176684141159058,0
4614,301.32694042785084,60.08920519543054,0.7176164388656616,0
17557,131.7542239455388,-39.62567129189823,0.7175862789154053,0
11815,38.63150429856119,-29.15888173924121,0.717584490776062,0
7638,270.3344931161908,-48.43572506987395,0.7175480127334595,0
2277,16.772864352650938,46.66133593168789,0.7175437808036804,0
2652,22.749922937305335,-21.008988471656387,0.7175196409225464,0
16739,312.0198416910175,-3.8986131883227557,0.7174220085144043,0
11112,71.69968121020841,48.765148209954944,0.717410683631897,0
6883,154.83826266139903,48.66667159493255,0.71739262342453,0
13404,24.344965821466612,60.68997371981769,0.7173691987991333,0
1053,230.82276930165338,-27.354488401364755,0.7173651456832886,0
19746,293.2754440340465,-68.35121846796856,0.7173267602920532,0
17879,160.66492932353208,-68.35958652007942,0.7172056436538696,0
12505,194.7730873863542,28.347350555632133,0.7171902656555176,0
11080,123.58306307641188,29.4314481716481,0.7171406745910645,0
14398,87.35931670363328,-64.87763469396634,0.7171244621276855,0
15804,143.05398654151315,-16.003829983958703,0.7171074151992798,0
19039,14.136856069450129,-11.696008212447389,0.717064619064331,0
3096,30.973276453523027,-51.138262286950564,0.7170586585998535,0
8211,22.929716299812156,-33.93008328843236,0.7170456051826477,0
9721,119.48326251043238,18.101952298681027,0.7170239686965942,0
17511,134.39636862229278,-67.8526142167812,0.7169575691223145,0
6176,41.60941454846312,10.104065030180053,0.7169286012649536,0
1950,221.41968404702155,37.89367273901034,0.7169073820114136,0
14195,233.4458548767431,39.62809884103008,0.7168864011764526,0
2230,182.68553964811036,-58.520990656785884,0.7168588638305664,0
9874,284.25122728160517,23.656717795083352,0.7168048620223999,0
3623,197.3858890853749,51.4290479141997,0.7167978286743164,0
4790,53.935666050167804,45.448297388688445,0.7167621850967407,0
2800,92.91797011183618,17.882900890289463,0.7167510986328125,0
4561,77.60747879739,-67.5404776273134,0.7167422771453857,0
10605,76.64145754962225,-0.941003218706129,0.7167264223098755,0
17733,74.43618497577621,-13.610495014250475,0.7166867256164551,0
2744,195.8866273199016,31.997514798382753,0.716611921787262,0
2148,126.40085223751794,-42.58081969837841,0.7166069149971008,0
18134,198.92034501796653,59.727415898422606,0.7164933681488037,0
19076,121.29072827229761,33.31550116339024,0.7164914608001709,0
1765,88.9675474172882,42.446424589939355,0.7164902687072754,0
6783,209.04735903830368,-32.20696804421297,0.7164468765258789,0
1313,218.46254118932586,-27.328319035637115,0.7164458632469177,0
5015,359.9420893071692,63.19224367718459,0.7164026498794556,0
9861,256.8172963087347,69.19665832564709,0.7163926362991333,0
509,236.66873675508447,64.88536660083221,0.7163618803024292,0
16817,200.52783080827385,39.242098379375804,0.7163529396057129,0
925,205.8570895584663,-17.822555821826107,0.716301441192627,0
16163,71.95766119344059,-31.79501127591997,0.7162836194038391,0
5741,116.68708111106312,6.124443868427477,0.7162646055221558,0
637,109.84513920226858,29.420227538544978,0.7162642478942871,0
10624,161.68485314565262,59.79422772376435,0.7162141799926758,0
5950,334.4209781070791,68.28835533847791,0.7161996960639954,0
6882,271.2315750381355,66.01418839876226,0.716188907623291,0
12055,306.89483400051176,-26.746780813459303,0.7161660194396973,0
3318,173.61736889055078,-62.834986564746146,0.7161486148834229,0
10232,298.01426172841326,-9.662773646427055,0.7161059379577637,0
9334,61.144963186926304,13.494384342549495,0.7160942554473877,0
4669,177.2502218675233,-50.869407807497666,0.7160910367965698,0
19024,258.347828073975,-6.933236345376045,0.7160849571228027,0
1510,339.70994282715486,6.947966003395152,0.71601402759552,0
12429,68.73368422203804,9.718798498314015,0.7160100936889648,0
7866,233.4646392333701,37.60355223596831,0.7160031795501709,0
15742,135.53930278037151,56.05823434027542,0.7159915566444397,0
15594,331.67204150377023,-34.738238715279046,0.7159727811813354,0
8036,279.8420775100635,65.18073600074604,0.7159719467163086,0
18488,195.98231674425674,-59.18195550883203,0.7159613370895386,0
14456,202.1282130535276,19.97989928542323,0.7159218788146973,0
11511,10.136932286064404,-26.773531700096385,0.7158762216567993,0
10915,165.24084079198917,13.595426275167199,0.7158173322677612,0
4730,275.2016860263484,11.99407800767456,0.7157509922981262,0
15405,95.68651651588051,-19.195641918629768,0.7157142162322998,0
4729,248.01220626405694,-47.09013373172711,0.7157115936279297,0
5406,238.70234372514582,-14.247084694931559,0.7157015204429626,0
1081,161.2327435924237,-62.01904156818613,0.7154971361160278,0
18701,140.3110036440257,18.93506653239683,0.7154778242111206,0
15324,186.04924539716376,-44.386651657828196,0.7154601216316223,0
2372,323.1463865212595,-11.670282971342267,0.7154492735862732,0
15474,221.78183990771151,55.90180819078252,0.7154453992843628,0
2589,69.94231547827208,4.377313764531053,0.7154271006584167,0
18451,217.35795570278,51.35948767620026,0.7153630256652832,0
13561,56.59880183142146,30.894209472955183,0.7153254151344299,0
16168,21.95578638188116,6.741566856387095,0.715259850025177,0
14224,261.09825651571424,-38.759752400761684,0.7152103185653687,0
9020,4.1834484326853305,-14.543922953486067,0.7150779962539673,0
14954,138.04706454004992,-22.58523959560049,0.7150442004203796,0
2679,43.744914215232804,37.0508889172437,0.7150286436080933,0
10193,201.94942566798258,66.15319554520985,0.7149989604949951,0
220,43.526279253767925,26.829051190218948,0.7149897813796997,0
5550,17.792553183840628,16.15071079561494,0.7149712443351746,0
4361,218.4233195906254,-62.577371959623406,0.7149152755737305,0
18040,10.284000622120901,-10.618556370881592,0.7149105072021484,0
17182,127.96336122368143,-57.285034396687905,0.7148997783660889,0
12991,53.85184092829039,-58.61210634934441,0.7148536443710327,0
12397,306.71722832882057,-51.72750638046436,0.7148250341415405,0
9777,287.595150732338,-5.977318533236925,0.7148246765136719,0
16133,82.11792954393506,29.722984339053355,0.7148220539093018,0
17288,96.84819976732642,-14.090596220105688,0.714735746383667,0
9635,118.13059900255598,-7.73254216362384,0.7147228717803955,0
7583,296.6132614985095,54.455316518618545,0.714722752571106,0
2051,217.5008275695349,65.85086002610183,0.7146944999694824,0
11499,181.9040803018124,-25.199534631846845,0.7146936655044556,0
10871,329.3126955750576,-17.44068512991626,0.7146490812301636,0
8227,250.8949966240317,-30.672560646955773,0.714620053768158,0
13790,217.09746800982117,23.10351966453696,0.7145853042602539,0
13092,241.45582705454217,66.29680454941732,0.7145755290985107,0
187,311.4716632828713,-52.956353745574084,0.7145683765411377,0
2975,53.874829657220666,-52.57668608597656,0.7145448923110962,0
12197,102.0045496923409,-5.921337761113847,0.7145411372184753,0
1131,16.138443653425846,-45.66391446336977,0.714260458946228,0
1872,279.31845194922664,53.871323851055465,0.7142002582550049,0
10596,289.90594158670984,0.12721293729001104,0.7141736745834351,0
4146,252.66119639288507,-42.395504287556236,0.7141695618629456,0
13722,295.35331959232514,-6.013022321017218,0.7141586542129517,0
9688,179.02252125822457,-44.15369855834425,0.7141231298446655,0
10758,241.4898487590628,-3.4232956496040714,0.7140786647796631,0
5327,98.23629328914596,43.4466177895296,0.7140585780143738,0
3427,253.23245896966924,36.09872948940635,0.7140543460845947,0
14548,78.07647887703989,-35.4717073847403,0.7139911651611328,0
6757,228.17695384661135,52.977567296300435,0.7139099836349487,0
19862,265.1753443142365,-65.16862730876254,0.7138776779174805,0
4400,186.3151047190507,-66.0463152406059,0.7138605117797852,0
10464,226.85602490705,54.23537873827391,0.7138320207595825,0
19189,291.84443403023806,-41.78359610566119,0.7138170599937439,0
17756,76.38367790324206,-54.855583972406855,0.7137746214866638,0
16478,308.65380128034076,3.8287651872499566,0.7137476205825806,0
8408,138.4651866048185,-54.88924967806572,0.7137389779090881,0
14645,18.64173943765145,-6.049056998492688,0.7136732339859009,0
16195,154.3139185738442,-5.926893471665878,0.7136082053184509,0
3045,274.50668105518105,6.106116398025449,0.713580310344696,0
915,283.47381840320213,21.9268993422441,0.7135800123214722,0
17674,97.52124698483641,2.511799949547111,0.7135230302810669,0
2217,82.42463586313947,-13.074253312067192,0.7134861946105957,0
18360,77.26026043985316,-25.776580244836552,0.713479220867157,0
12202,47.33342169461504,56.402843799301166,0.7134279012680054,0
12608,64.6618112630289,-47.87898840867104,0.713362455368042,0
890,239.22436659323807,-29.713315048694533,0.7133065462112427,0
11713,140.8215449911198,-20.00696541841308,0.7132903337478638,0
11857,143.71263374269847,-4.8060871606686675,0.7132428884506226,0
899,193.18719874825834,53.62783258932407,0.713214099407196,0
12206,98.01374611953933,52.89256841428514,0.7131904363632202,0
12430,128.99523202579448,-10.136714010955245,0.7131515741348267,0
10243,63.00406357393468,17.27186853208383,0.7131427526473999,0
972,4.12256813733852,43.664046958384404,0.7131258249282837,0
7658,109.09923759172688,-26.193365801148254,0.7131232023239136,0
7214,39.1837378003263,-16.381991679685726,0.7130560278892517,0
17567,64.56078444396036,-60.86846341616699,0.7130467295646667,0
19329,306.70064851498483,1.057198658644836,0.7130395174026489,0
10059,336.2612689251784,38.0320391895539,0.7129848003387451,0
11445,40.17809218922608,11.065091548404595,0.7129154205322266,0
11838,223.1759219095172,28.586387544505115,0.7128722667694092,0
18328,278.7317465539757,-2.6121438409979447,0.7128425240516663,0
17452,215.3493164347817,63.700503192758106,0.7128056287765503,0
548,143.05220677869323,-35.66554573137881,0.7127799391746521,0
19778,236.58401300278356,-6.337831997434918,0.7126438617706299,0
17147,88.7230814103405,17.79730852282222,0.7126398086547852,0
6850,144.70504369966747,57.45079430130792,0.7126308679580688,0
1396,202.70691299408537,-15.727015246358462,0.7126178741455078,0
8468,107.68898975963238,-52.97066226269132,0.7125673294067383,0
6911,124.26651527510049,-10.136325754092027,0.7125504016876221,0
12419,321.2161385345048,-9.61528051663312,0.7125487327575684,0
11704,269.0830570011028,-66.63560248168847,0.7125062346458435,0
17533,252.20906517799708,16.310977912232488,0.7125059366226196,0
8080,135.03528495713573,-18.14080819863399,0.7125027179718018,0
14634,42.47853015646895,9.53760778453237,0.7124550342559814,0
9232,359.6177505684391,-10.160669191737611,0.7124407291412354,0
14067,285.76264278919683,-46.567685742913014,0.7124379873275757,0
10016,136.26785535964387,49.02955325925241,0.7124252319335938,0
7815,294.53571227953216,3.470317651116588,0.7123790979385376,0
10950,262.23671968056885,-35.4497491397329,0.7123715877532959,0
13855,193.0961935139865,-56.73781278894088,0.7123693227767944,0
9648,258.12768733122505,-10.59509807535943,0.7123599052429199,0
13776,337.849586581903,63.142460812868734,0.7123422622680664,0
16876,272.6304524256657,-48.93863376879394,0.7123305201530457,0
6988,151.2886777920386,-36.1491343443261,0.7123217582702637,0
822,168.93328260647976,-33.193354730188275,0.7122628092765808,0
2533,267.68901531540655,-57.1916431076815,0.7121490240097046,0
11529,247.84957169746437,-36.912477458406485,0.712115466594696,0
2838,170.28846732133175,35.12093839682552,0.7121095657348633,0
14971,149.24717603014957,-11.872393402808939,0.7120758295059204,0
17152,28.023415377376224,-45.12289956969192,0.7120561003684998,0
17689,312.5630730273901,-45.77077546136349,0.7120553851127625,0
7812,275.85461792828755,38.218698262526416,0.7120516300201416,0
12180,328.54850048975106,21.986244700750987,0.7120416164398193,0
6961,185.17216665565755,8.625103149409412,0.7119547128677368,0
7589,240.72339366494,-60.67143481435991,0.7119531631469727,0
15826,340.61888106016704,42.06027837293824,0.7119390964508057,0
450,140.0730193686503,-33.95355980117354,0.7119201421737671,0
6795,27.502660033685544,-4.12597742630517,0.7119185924530029,0
1194,48.743479456488174,-42.563164562489675,0.7119041681289673,0
9322,47.30306481827017,-18.61728231219709,0.71190345287323,0
18833,167.01734647142786,69.73860788864093,0.7118701934814453,0
9864,57.630522278417644,-12.297900863290522,0.7117902040481567,0
10934,321.01361852804064,-3.0955367216569556,0.7117394804954529,0
17057,317.14673137091296,-20.99049079588289,0.711736261844635,0
11730,277.57308415161765,6.035621762576156,0.7117170095443726,0
18746,168.55521327333554,-50.6004397183587,0.711703360080719,0
12549,10.93371111292015,60.637794539558314,0.7116953134536743,0
1490,254.7596541931654,-20.843155841684357,0.7116718292236328,0
19021,200.45500624061873,17.831709620581847,0.7116459608078003,0
13360,132.97239292879428,33.42291756369774,0.7116366624832153,0
12154,94.48023227134145,-34.080327875174305,0.711624026298523,0
19755,183.33300115430004,41.04184293165184,0.7115268707275391,0
6980,291.7240534218827,1.43998824188661,0.7115261554718018,0
2656,8.39947762533303,25.52723548622778,0.7115150690078735,0
6183,24.44918857570127,-15.640186342060261,0.7114877700805664,0
10958,192.59479312574302,20.949436599675735,0.7114729285240173,0
16239,250.8300988991374,28.55123113585408,0.7114706635475159,0
10122,12.575697118444857,-11.990433896920813,0.711467444896698,0
4048,218.3843334968053,31.160799791241658,0.7114013433456421,0
1547,310.88065834688047,51.87229483491093,0.7113678455352783,0
15291,121.97524475532049,30.74898069936978,0.7113617658615112,0
10220,40.433875641933255,-37.23732560305894,0.7113515138626099,0
15415,9.15855830825679,-12.01576265100637,0.7113240361213684,0
5307,96.76263418600209,57.403096431057165,0.7113128900527954,0
17757,32.47244463119812,-28.313031602460008,0.7112360000610352,0
12285,272.27206988364946,43.39199529960486,0.7112268805503845,0
17690,23.857694521768273,-58.71548778844591,0.7111901044845581,0
3991,169.11131533433652,-19.564341260180946,0.7111504077911377,0
7887,317.0507198182404,-32.569077283302704,0.711115837097168,0
1945,247.02797355178126,-28.67612623958575,0.7110971212387085,0
758,29.024175669448923,-56.04428972189825,0.7110811471939087,0
19482,157.24709526245243,12.062187598785783,0.711020827293396,0
13207,115.73108809687058,-62.30819225353666,0.7110164165496826,0
18465,33.15867412743283,-9.82180819247123,0.7110075950622559,0
9758,83.6531536290135,-18.485421836474735,0.7109827995300293,0
13869,312.645964711553,-1.1631521519784798,0.7109359502792358,0
11620,289.31581425719037,11.551537207128845,0.7109006643295288,0
5998,354.0060058359855,52.82392554669248,0.710830807685852,0
12310,329.75545593236865,-25.244093236350054,0.7107909321784973,0
17734,26.050709537033484,38.527408814489846,0.7107838988304138,0
19242,326.78576187001494,13.45321786752885,0.7107634544372559,0
5899,1.5608158548237672,-66.14657156761609,0.7106860876083374,0
12422,175.8486937121185,-25.090902448543176,0.7106084823608398,0
14316,88.325283409314,9.2019284182106,0.7105015516281128,0
9132,53.87397015232805,-43.6446371255083,0.7104653120040894,0
17298,83.28159057283759,-66.84377330563761,0.7104605436325073,0
18817,138.5269859859392,-11.34563952414252,0.7103313207626343,0
17148,244.86639573375433,-45.124466153556895,0.7103086709976196,0
10066,231.4494152783797,-48.78121767723738,0.7102860808372498,0
19824,126.49045722015403,-55.984047762332395,0.7102816104888916,0
9251,188.42664569713833,-40.99258521448783,0.7102060317993164,0
17146,162.07394260583277,-47.975872953567205,0.7101479768753052,0
6706,232.7026079717635,36.46781186771766,0.7101325392723083,0
13123,111.74536284220365,-63.60958114205601,0.7101280689239502,0
18316,133.80015361006815,-46.89021039275741,0.7101078629493713,0
9288,62.29190509302218,58.95689868415565,0.7099989652633667,0
10553,109.12473348555947,21.62710426907951,0.7099835872650146,0
17119,342.0173103285525,-3.3781632782626474,0.7099691033363342,0
11315,268.4040572313976,-49.54174677517514,0.7098864316940308,0
17657,349.642741295657,-35.066587034230785,0.7098775506019592,0
15801,336.9921426485357,-33.5333552599937,0.7098606824874878,0
3963,342.60745507326936,22.136846590430295,0.709831714630127,0
105,3.8852746244875025,-43.31316291354517,0.7098082304000854,0
18725,42.862882395172676,66.23036409752083,0.7096991539001465,0
11868,280.01409697634904,-38.128914506824565,0.7096035480499268,0
11221,196.09379004068722,58.49526883969688,0.7095761299133301,0
16573,123.78616380617102,-9.715780840689526,0.7095597982406616,0
4034,344.37966359981397,37.63319420276267,0.7095499038696289,0
3307,186.47912654609573,56.69157975635777,0.7095327377319336,0
14167,267.12290545886106,24.852308160328732,0.7095104455947876,0
11244,309.5579127098935,10.27594110143572,0.7094985246658325,0
10039,261.3377677399292,-23.99787463912658,0.7094782590866089,0
19095,84.14141041987754,51.54103529864756,0.7094473242759705,0
16735,121.4523716379896,-28.341285396295866,0.709391713142395,0
13184,12.968325268042364,-39.493476924150684,0.7092999219894409,0
3716,295.1101594893647,37.97434556653201,0.70926833152771,0
5267,223.1616794896774,62.008272366845546,0.7092522382736206,0
19897,277.89092740515497,-17.717902045191266,0.7091739773750305,0
10974,183.93267758679576,52.81233442332389,0.7091519832611084,0
5155,357.1507693288323,64.44183627256209,0.709109902381897,0
12109,145.9552817303895,-36.87295505249577,0.7091051340103149,0
18947,143.85752546367456,-42.25319629334574,0.7090907096862793,0
12120,280.38955036589095,-61.11031225791711,0.7090488076210022,0
11345,270.4104094137664,54.16373474564391,0.7090237140655518,0
1443,208.72756862080223,19.312906762626397,0.7090140581130981,0
3617,329.7764278235501,61.924084611673834,0.7089798450469971,0
8293,183.74051990699195,54.93640605682782,0.708886981010437,0
13248,183.4739252342222,-0.14753616881657194,0.7088574767112732,0
13986,138.28708608349228,-30.461676482036594,0.7088299989700317,0
5019,67.952182094993,49.13920405239601,0.7088268995285034,0
14330,310.6615815912485,34.691864660536936,0.7088063955307007,0
5589,287.39055568254685,28.364637396180882,0.708789587020874,0
18448,127.48129990712172,8.395934025984332,0.7087792158126831,0
13653,204.55520258370402,-6.229430860637031,0.7087777853012085,0
8263,135.12917668843897,-11.528752018394393,0.7087733149528503,0
12783,25.20268873289311,-1.4278000666497235,0.7087474465370178,0
5569,121.73677817194148,18.828253448283107,0.7087392210960388,0
1253,108.52279814566096,32.54245024280253,0.7086700797080994,0
94,238.32583060532605,11.41790415659861,0.7086219787597656,0
5057,299.5108335332876,-24.574632611381148,0.7085915803909302,0
13272,324.9751236558679,-11.89272269997312,0.7085767388343811,0
1574,108.58288302677838,66.10492783771386,0.708552896976471,0
351,174.93291288516414,-18.52020462877057,0.708447277545929,0
13875,50.01028553202335,-43.43020227748342,0.7084366679191589,0
18025,45.47611321324122,12.128751304494813,0.7083371877670288,0
8649,315.1233684162631,47.554004856008845,0.7082934975624084,0
18931,327.45076632130986,0.9705422986307326,0.708278477191925,0
16712,347.1881865716826,44.04255737850124,0.7082623243331909,0
17641,324.7717657085393,11.964548758331759,0.7082597017288208,0
10618,178.69622550456563,-14.99912023862035,0.7082349061965942,0
9658,10.852908282236214,63.19868424280298,0.708220362663269,0
2236,249.37232852780184,12.204744179178732,0.7082104086875916,0
9277,209.94672653500464,14.595564876658855,0.708193302154541,0
3927,217.6681769421672,42.53283751616348,0.7081791162490845,0
3981,348.3584371188897,66.38618984356143,0.7081637978553772,0
18854,57.68492559826407,-55.88188079708914,0.7081634998321533,0
19262,177.7709423399969,39.08936048167418,0.708149254322052,0
8552,122.4841397250824,-14.589672932497287,0.7081340551376343,0
5069,49.73768738959938,-65.93063161199449,0.7081277370452881,0
8170,3.9288567786738815,-7.328354113367524,0.7080858945846558,0
5946,27.705898445721864,-42.32968675129463,0.7080415487289429,0
15186,276.33509141035756,-21.834840597254455,0.7080140113830566,0
17915,200.66131415803898,-8.543739025552497,0.7080042362213135,0
2057,203.26113848510644,-17.856819402669828,0.7079664468765259,0
19152,328.87167125412265,-35.600396563235314,0.7079648971557617,0
16797,32.01312809140118,16.525995004265212,0.7079429030418396,0
4512,152.5018847228522,-45.94546248175337,0.707941472530365,0
3238,158.80809987348047,39.80821984457499,0.7079271078109741,0
13330,58.772611688224885,-12.210956447468917,0.7079161405563354,0
2024,298.3349764224503,26.065650776102217,0.7078913450241089,0
8510,178.9497840431714,-17.63267622432327,0.7078752517700195,0
16175,112.21055207101304,-28.886548419981573,0.7078347206115723,0
17838,94.11009913870546,-19.839336909661114,0.7078216671943665,0
9778,198.12114511399307,-48.90620456740319,0.7078181505203247,0
1738,88.53212693110576,53.284705995128434,0.7078161239624023,0
588,313.4919566592356,25.60676519073803,0.707805871963501,0
11275,131.1006836909762,36.43123694143772,0.7078049778938293,0
8541,222.74441103534073,69.35965971855975,0.7077828049659729,0
17605,21.880275750645332,-59.987488826040995,0.7077218890190125,0
18014,266.9718634886176,0.617727513036229,0.7077216506004333,0
1549,276.84118045480176,-2.4093900285641894,0.7077130079269409,0
12943,64.215867556772,21.896113926622462,0.7076581716537476,0
16447,130.30646793238563,6.342691952530714,0.7076575756072998,0
17758,18.358307110513465,23.19478757526072,0.7075973153114319,0
7603,163.2888193480388,-54.766289196888685,0.7075448632240295,0
12106,148.90230353648906,-3.4562621465660186,0.7074856758117676,0
13389,78.1410612426982,30.950260564535938,0.7073951363563538,0
3828,123.92180717307646,-61.527195583648094,0.7073844075202942,0
5959,173.30017566163866,-0.33778680155981533,0.7073551416397095,0
11138,167.18145037286692,49.77727408830954,0.7073526382446289,0
945,40.966730124916516,34.543207427416434,0.7073350548744202,0
14409,65.8588199162058,-59.0113134228672,0.7073280811309814,0
7578,55.58329631436267,69.07843763194063,0.7073273658752441,0
8062,50.11878311317958,-19.557897413250316,0.707312285900116,0
15185,155.04321508187903,28.475007770584497,0.7072872519493103,0
10071,206.29257363213637,-26.74978941250179,0.7072767019271851,0
18201,226.5651655723101,-1.284114368102081,0.7072281837463379,0
2767,127.72879580838567,7.7183555044955625,0.7071850299835205,0
11374,273.662024980578,51.6717423985759,0.707181453704834,0
19273,106.20179956986206,60.741373161161476,0.7071666121482849,0
13192,222.0812310164513,-27.63523411088532,0.7071502208709717,0
7460,233.40893304869658,30.68149620728086,0.7071241140365601,0
8133,55.667132469287154,-33.87565461774009,0.7071220874786377,0
3,16.3815256045066,63.13554610333591,0.7071092128753662,0
9456,135.72589340720882,4.610137983278079,0.7070896625518799,0
2412,78.37575719272263,63.43075358781124,0.7070702314376831,0
16783,166.38845374162585,49.76295942573809,0.7070562839508057,0
1159,208.90759398545623,2.8652424389196085,0.7070534229278564,0
5047,187.8268472590334,4.3129827570426045,0.7070441246032715,0
3141,231.6359462682832,9.75386362477387,0.7070025205612183,0
12477,350.6126280992575,-36.413973708815035,0.7069981098175049,0
19420,73.35985201465988,4.565193184646176,0.7069743275642395,0
18789,218.31484265963655,-21.210654267562724,0.7069662809371948,0
18155,14.339348048807548,-30.06759094755124,0.7069126963615417,0
11133,133.85303072898373,-33.95082621707485,0.7068994045257568,0
6543,241.5194326712057,-35.79268543268642,0.7068955898284912,0
1329,203.0834287341579,-59.23611650691594,0.7068850994110107,0
11417,344.2161004558898,-63.0524510904297,0.7068507075309753,0
4749,132.0080798664221,66.06243923600087,0.7067990899085999,0
823,131.43638767072065,-15.381791122771347,0.7066443562507629,0
3429,150.84038300352503,-2.3514750546323597,0.7066196203231812,0
2102,177.73609006859138,-49.343220539094744,0.7066167593002319,0
14809,329.5889176972094,25.536384970551538,0.7066166400909424,0
8781,139.68521819642683,-68.21551045213617,0.706608772277832,0
10033,190.1159748553237,4.069212053362051,0.7066004276275635,0
11605,119.99540603648734,31.221845135033078,0.7065760493278503,0
13742,1.3918015529502936,24.130892223106912,0.7065558433532715,0
8856,210.36220365877676,-29.8257036909444,0.7065432071685791,0
6102,316.628369296028,15.112451719817216,0.7065410614013672,0
903,240.00861211995448,19.838697005732513,0.7065386176109314,0
407,188.01356947794085,-18.34144053157855,0.7065243124961853,0
19912,162.3332715231226,-8.681930898389723,0.7065137624740601,0
3017,226.7245972157959,65.9652092726177,0.706510066986084,0
9642,315.98467769293944,61.96870371572774,0.7065093517303467,0
4851,183.35164134964356,-38.93709125527645,0.706455409526825,0
13600,195.0250553123633,35.63782148828355,0.7064291834831238,0
4516,278.3245449818772,61.31501303835313,0.706426739692688,0
396,159.7817820719251,-0.592861699707143,0.706412672996521,0
19487,279.77243625921705,-65.16721795297185,0.7064058780670166,0
12882,169.35360893823767,-60.80340178287369,0.7063336968421936,0
15212,49.30736102792196,-4.896131880583013,0.7062922716140747,0
6935,73.42302346017624,52.98844396708206,0.706265926361084,0
17850,79.4867143201397,62.464435044868196,0.7062606811523438,0
10715,261.05210584904455,-64.6647264967487,0.7062000036239624,0
1128,91.70078934271498,3.015426933577743,0.706173837184906,0
17783,195.2376135645306,11.452289994641589,0.7061678767204285,0
18026,267.5785329880078,33.75163273192872,0.706157922744751,0
