index,label,anomaly_type,obj_type,err_joint,err_spectral,err_photometry,anom_joint,anom_spectral,anom_photometry,joint_only,single_only
1551,0,normal,spiral,0.023073938,0.021598676,0.0029945765,0,0,0,0,0
1552,0,normal,spiral,0.024381531,0.015178472,0.0442513,0,0,1,0,1
1553,0,normal,spiral,0.028630376,0.012091358,0.02609962,0,0,0,0,0
1554,0,normal,elliptical,0.02277605,0.0071285404,0.00091124384,0,0,0,0,0
1555,0,normal,agn,0.034140177,0.018363416,0.00047004936,0,0,0,0,0
1556,0,normal,star,0.035347957,0.01852006,0.011337611,0,0,0,0,0
1557,0,normal,spiral,0.033867612,0.014400656,0.007614225,0,0,0,0,0
1558,0,normal,starburst,0.03828118,0.021483112,0.0036164597,0,0,0,0,0
1559,0,normal,star,0.062233828,0.03059322,0.012201866,1,0,0,1,0
1560,0,normal,star,0.0235579,0.012443441,0.02733036,0,0,0,0,0
1561,0,normal,starburst,0.041889783,0.03334488,0.016415605,0,0,0,0,0
1562,0,normal,star,0.020003513,0.010092174,0.0072603524,0,0,0,0,0
1563,0,normal,star,0.10466871,0.041426122,0.02233966,1,1,0,0,0
1564,0,normal,agn,0.036597922,0.023752468,0.010867659,0,0,0,0,0
1565,0,normal,spiral,0.035685807,0.021035662,0.019086294,0,0,0,0,0
1566,0,normal,elliptical,0.021277977,0.02645577,0.01115412,0,0,0,0,0
1567,0,normal,elliptical,0.014597129,0.009953111,0.0014973005,0,0,0,0,0
1568,0,normal,spiral,0.017427828,0.015265305,0.013670938,0,0,0,0,0
1569,0,normal,spiral,0.032809556,0.028574802,0.005399039,0,0,0,0,0
1570,0,normal,spiral,0.054986864,0.01726272,0.09581437,1,0,1,0,0
1571,0,normal,starburst,0.037383474,0.030339891,0.0024042763,0,0,0,0,0
1572,0,normal,starburst,0.031186137,0.023887195,0.006884253,0,0,0,0,0
1573,0,normal,agn,0.045389768,0.028696444,0.002477716,0,0,0,0,0
1574,0,normal,elliptical,0.030546885,0.017108597,0.01127746,0,0,0,0,0
1575,0,normal,elliptical,0.041944783,0.016314864,0.0071978876,0,0,0,0,0
1576,0,normal,agn,0.05716972,0.04622023,0.0011274596,1,1,0,0,0
1577,0,normal,agn,0.035933815,0.0069189863,0.0060349316,0,0,0,0,0
1578,0,normal,star,0.028832491,0.012678119,0.0037629362,0,0,0,0,0
1579,0,normal,star,0.04234423,0.022825755,0.0054274164,0,0,0,0,0
1580,0,normal,star,0.02742716,0.019610655,0.011827177,0,0,0,0,0
1581,0,normal,spiral,0.022851594,0.009483301,0.014507695,0,0,0,0,0
1582,0,normal,spiral,0.014960083,0.012135357,0.0005056221,0,0,0,0,0
1583,0,normal,spiral,0.02445959,0.012915831,0.008057236,0,0,0,0,0
1584,0,normal,starburst,0.033268988,0.020374449,0.001480561,0,0,0,0,0
1585,0,normal,star,0.033265114,0.016615484,0.039729726,0,0,1,0,1
1586,0,normal,spiral,0.027904188,0.022301778,0.0038129487,0,0,0,0,0
1587,0,normal,starburst,0.027528223,0.019973496,0.0041001127,0,0,0,0,0
1588,0,normal,spiral,0.016859302,0.009956752,0.010266728,0,0,0,0,0
1589,0,normal,elliptical,0.045157067,0.024750726,0.016777417,0,0,0,0,0
1590,0,normal,elliptical,0.051323295,0.02806758,0.02966322,0,0,0,0,0
1591,0,normal,elliptical,0.028921198,0.023356965,0.029064504,0,0,0,0,0
1592,0,normal,star,0.037873592,0.033308145,0.00305206,0,0,0,0,0
1593,0,normal,spiral,0.0275621,0.012355161,0.006519891,0,0,0,0,0
1594,0,normal,agn,0.05019095,0.039310817,0.010065314,0,1,0,0,1
1595,0,normal,starburst,0.032189786,0.024230417,0.0010402318,0,0,0,0,0
1596,0,normal,elliptical,0.042949684,0.016577018,0.0044562784,0,0,0,0,0
1597,0,normal,elliptical,0.0369126,0.018652678,0.004978713,0,0,0,0,0
1598,0,normal,agn,0.06748749,0.019354643,0.005329981,1,0,0,1,0
1599,0,normal,spiral,0.023135409,0.010823164,0.0049498184,0,0,0,0,0
1600,0,normal,star,0.029329397,0.016923647,0.0029352098,0,0,0,0,0
1601,0,normal,elliptical,0.032007556,0.011735905,0.0046954923,0,0,0,0,0
1602,0,normal,starburst,0.031396095,0.013434994,0.008510347,0,0,0,0,0
1603,0,normal,agn,0.043104406,0.016647434,0.00030887584,0,0,0,0,0
1604,0,normal,elliptical,0.040661033,0.016427716,0.0044781426,0,0,0,0,0
1605,0,normal,spiral,0.036381558,0.009958152,0.009153216,0,0,0,0,0
1606,0,normal,star,0.01890069,0.018305998,0.0005795997,0,0,0,0,0
1607,0,normal,spiral,0.028630583,0.025594044,0.009481171,0,0,0,0,0
1608,0,normal,spiral,0.036972463,0.023576679,0.013620186,0,0,0,0,0
1609,0,normal,spiral,0.036591712,0.010685357,0.01786125,0,0,0,0,0
1610,0,normal,spiral,0.014440247,0.008953977,0.015406552,0,0,0,0,0
1611,0,normal,agn,0.024950257,0.016500533,0.0073735863,0,0,0,0,0
1612,0,normal,agn,0.01509979,0.016683029,0.00211654,0,0,0,0,0
1613,0,normal,spiral,0.023432298,0.009002341,0.012033095,0,0,0,0,0
1614,0,normal,agn,0.022541046,0.012203528,0.0009319456,0,0,0,0,0
1615,0,normal,elliptical,0.030102154,0.011219001,0.010275835,0,0,0,0,0
1616,0,normal,elliptical,0.02380469,0.018651273,0.010143079,0,0,0,0,0
1617,0,normal,starburst,0.020402055,0.02289798,0.0007588474,0,0,0,0,0
1618,0,normal,star,0.027450752,0.013492024,0.04560877,0,0,1,0,1
1619,0,normal,elliptical,0.02362437,0.012300788,0.0062957727,0,0,0,0,0
1620,0,normal,elliptical,0.01854179,0.009166641,0.011271867,0,0,0,0,0
1621,0,normal,spiral,0.014756463,0.006901708,0.0047737225,0,0,0,0,0
1622,0,normal,agn,0.022773882,0.0146099115,0.03955188,0,0,1,0,1
1623,0,normal,elliptical,0.01879658,0.009246463,0.02240525,0,0,0,0,0
1624,0,normal,spiral,0.026920157,0.015987333,0.007792494,0,0,0,0,0
1625,0,normal,agn,0.032669295,0.023573566,0.0069888975,0,0,0,0,0
1626,0,normal,spiral,0.015028132,0.011143677,0.023803983,0,0,0,0,0
1627,0,normal,elliptical,0.05068803,0.015919816,0.012837219,0,0,0,0,0
1628,0,normal,elliptical,0.030227311,0.029893061,0.011100564,0,0,0,0,0
1629,0,normal,spiral,0.020874633,0.016860513,0.00042284312,0,0,0,0,0
1630,0,normal,spiral,0.021161657,0.015901221,0.006788014,0,0,0,0,0
1631,0,normal,star,0.021345697,0.0077701434,0.009931664,0,0,0,0,0
1632,0,normal,starburst,0.08660231,0.07815653,0.013637438,1,1,0,0,0
1633,0,normal,starburst,0.026786702,0.015531158,0.005479149,0,0,0,0,0
1634,0,normal,star,0.026675824,0.025723768,0.0018148674,0,0,0,0,0
1635,0,normal,spiral,0.019390522,0.010618894,0.022952586,0,0,0,0,0
1636,0,normal,spiral,0.031528242,0.017817667,0.008126021,0,0,0,0,0
1637,0,normal,star,0.031575397,0.023408622,0.0052652885,0,0,0,0,0
1638,0,normal,elliptical,0.02667203,0.017612226,0.02804454,0,0,0,0,0
1639,0,normal,agn,0.036504943,0.03240617,0.008766522,0,0,0,0,0
1640,0,normal,agn,0.011421115,0.009799462,0.0005580056,0,0,0,0,0
1641,0,normal,elliptical,0.019559162,0.015000423,0.031166935,0,0,0,0,0
1642,0,normal,spiral,0.027317563,0.025109494,0.0133479675,0,0,0,0,0
1643,0,normal,elliptical,0.019528832,0.010627635,0.024482954,0,0,0,0,0
1644,0,normal,elliptical,0.027064769,0.012208361,0.0017511707,0,0,0,0,0
1645,0,normal,spiral,0.035088908,0.013704807,0.019073337,0,0,0,0,0
1646,0,normal,spiral,0.022381531,0.014421231,0.010153973,0,0,0,0,0
1647,0,normal,agn,0.02608131,0.015244231,0.0034665887,0,0,0,0,0
1648,0,normal,star,0.021703696,0.008311469,0.009881853,0,0,0,0,0
1649,0,normal,agn,0.03884542,0.019964408,0.043652948,0,0,1,0,1
1650,0,normal,spiral,0.026674315,0.012575947,0.0074062007,0,0,0,0,0
1651,0,normal,spiral,0.0279215,0.008256599,0.057723414,0,0,1,0,1
1652,0,normal,spiral,0.027824577,0.014435107,0.005700791,0,0,0,0,0
1653,0,normal,elliptical,0.021485401,0.015620964,0.0003186326,0,0,0,0,0
1654,0,normal,star,0.03155303,0.022729725,0.009706091,0,0,0,0,0
1655,0,normal,spiral,0.021664951,0.007634707,0.06946663,0,0,1,0,1
1656,0,normal,elliptical,0.026093187,0.027577635,0.015359046,0,0,0,0,0
1657,0,normal,agn,0.04808067,0.01976823,0.0058630924,0,0,0,0,0
1658,0,normal,spiral,0.03481149,0.029708166,0.012034607,0,0,0,0,0
1659,0,normal,elliptical,0.067652196,0.018631848,0.043508153,1,0,1,0,0
1660,0,normal,elliptical,0.025241219,0.015906628,0.0027907651,0,0,0,0,0
1661,0,normal,starburst,0.03017731,0.012021216,0.0017731757,0,0,0,0,0
1662,0,normal,agn,0.026868492,0.020848682,0.00033972517,0,0,0,0,0
1663,0,normal,elliptical,0.03948443,0.018534403,0.03891736,0,0,1,0,1
1664,0,normal,star,0.020943746,0.008560898,0.012545603,0,0,0,0,0
1665,0,normal,star,0.033881936,0.016816076,0.009911475,0,0,0,0,0
1666,0,normal,agn,0.024256837,0.0135435965,0.00139993,0,0,0,0,0
1667,0,normal,elliptical,0.047764502,0.016396286,0.02141332,0,0,0,0,0
1668,0,normal,elliptical,0.02695618,0.012431131,0.0053319316,0,0,0,0,0
1669,0,normal,star,0.029797338,0.0126486905,0.0031548345,0,0,0,0,0
1670,0,normal,spiral,0.041979786,0.011769384,0.0390346,0,0,1,0,1
1671,0,normal,starburst,0.041840672,0.025089003,0.0023675102,0,0,0,0,0
1672,0,normal,agn,0.038893912,0.029964536,0.0040997397,0,0,0,0,0
1673,0,normal,elliptical,0.027649783,0.018630158,0.0030141205,0,0,0,0,0
1674,0,normal,agn,0.024175307,0.018334338,0.0015481517,0,0,0,0,0
1675,0,normal,star,0.028607165,0.011184601,0.013760957,0,0,0,0,0
1676,0,normal,agn,0.035780024,0.026920784,0.008366498,0,0,0,0,0
1677,0,normal,spiral,0.0153156025,0.014155461,0.0066813305,0,0,0,0,0
1678,0,normal,star,0.037942592,0.02425456,0.001206335,0,0,0,0,0
1679,0,normal,spiral,0.036288973,0.032571405,0.004115868,0,0,0,0,0
1680,0,normal,agn,0.033655934,0.020971991,0.015239877,0,0,0,0,0
1681,0,normal,agn,0.04129595,0.023199057,0.004994957,0,0,0,0,0
1682,0,normal,agn,0.024514444,0.014293656,0.0058425674,0,0,0,0,0
1683,0,normal,spiral,0.050807986,0.028615404,0.0053878874,0,0,0,0,0
1684,0,normal,elliptical,0.025254065,0.0074368957,0.008323473,0,0,0,0,0
1685,0,normal,elliptical,0.026605591,0.025152396,0.00095801085,0,0,0,0,0
1686,0,normal,spiral,0.019736879,0.009206021,0.0014506818,0,0,0,0,0
1687,0,normal,spiral,0.07371906,0.020615738,0.07297967,1,0,1,0,0
1688,0,normal,starburst,0.03548438,0.02500898,0.0088063525,0,0,0,0,0
1689,0,normal,spiral,0.042616114,0.012826352,0.029344482,0,0,0,0,0
1690,0,normal,agn,0.03869931,0.039932568,0.0018642463,0,1,0,0,1
1691,0,normal,star,0.040970933,0.03335015,0.0019488399,0,0,0,0,0
1692,0,normal,elliptical,0.030809674,0.022103097,0.010559429,0,0,0,0,0
1693,0,normal,agn,0.022798399,0.012544101,0.00926621,0,0,0,0,0
1694,0,normal,starburst,0.01846641,0.030370723,0.0013324148,0,0,0,0,0
1695,0,normal,spiral,0.022584151,0.010231987,0.0062577226,0,0,0,0,0
1696,0,normal,elliptical,0.0269006,0.018854355,0.008849827,0,0,0,0,0
1697,0,normal,agn,0.039030384,0.028126813,0.0027118467,0,0,0,0,0
1698,0,normal,star,0.035511617,0.024219096,0.0022971767,0,0,0,0,0
1699,0,normal,agn,0.043009657,0.017594568,0.00079375657,0,0,0,0,0
1700,0,normal,star,0.024667453,0.010242796,0.03487824,0,0,1,0,1
1701,0,normal,star,0.014179152,0.0072078826,0.0002685106,0,0,0,0,0
1702,0,normal,spiral,0.04616222,0.03550538,0.024696713,0,0,0,0,0
1703,0,normal,starburst,0.028632838,0.018999865,0.0016496414,0,0,0,0,0
1704,0,normal,spiral,0.024206266,0.014525872,0.0068152095,0,0,0,0,0
1705,0,normal,star,0.0243137,0.014266605,0.030525584,0,0,0,0,0
1706,0,normal,elliptical,0.030539952,0.028333113,0.008130202,0,0,0,0,0
1707,0,normal,spiral,0.029246245,0.018260635,0.0010851116,0,0,0,0,0
1708,0,normal,star,0.02993867,0.021949917,0.002197559,0,0,0,0,0
1709,0,normal,spiral,0.03386328,0.024984146,0.01581811,0,0,0,0,0
1710,0,normal,agn,0.021590598,0.011754829,0.0027060208,0,0,0,0,0
1711,0,normal,spiral,0.027180795,0.02303388,0.00052983995,0,0,0,0,0
1712,0,normal,star,0.02590125,0.020265948,0.0014600346,0,0,0,0,0
1713,0,normal,star,0.027528007,0.015129834,0.0024471607,0,0,0,0,0
1714,0,normal,spiral,0.030272046,0.023533532,0.005563132,0,0,0,0,0
1715,0,normal,agn,0.043280043,0.019833624,0.002416413,0,0,0,0,0
1716,0,normal,spiral,0.01742789,0.0143137835,0.008560086,0,0,0,0,0
1717,0,normal,starburst,0.025786014,0.024186378,0.00059428375,0,0,0,0,0
1718,0,normal,starburst,0.015485348,0.010860834,0.0008753797,0,0,0,0,0
1719,0,normal,agn,0.029208181,0.020151554,0.0006762871,0,0,0,0,0
1720,0,normal,elliptical,0.049610134,0.03633091,0.0020208713,0,1,0,0,1
1721,0,normal,elliptical,0.03111523,0.007971798,0.0006286696,0,0,0,0,0
1722,0,normal,agn,0.028963914,0.019880151,0.009840778,0,0,0,0,0
1723,0,normal,starburst,0.03434559,0.013689721,0.0018582816,0,0,0,0,0
1724,0,normal,spiral,0.030558413,0.017698731,0.0040406664,0,0,0,0,0
1725,0,normal,elliptical,0.030831,0.01173787,0.004582316,0,0,0,0,0
1726,0,normal,spiral,0.020140829,0.014397997,0.008332248,0,0,0,0,0
1727,0,normal,star,0.024597632,0.019123252,0.0078056725,0,0,0,0,0
1728,0,normal,elliptical,0.028127303,0.018934898,0.0105190715,0,0,0,0,0
1729,0,normal,spiral,0.024587346,0.025710132,0.0008174932,0,0,0,0,0
1730,0,normal,star,0.0484244,0.025884911,0.019757928,0,0,0,0,0
1731,0,normal,elliptical,0.015149248,0.0070967004,0.017277624,0,0,0,0,0
1732,0,normal,agn,0.026871897,0.018248823,0.0026957223,0,0,0,0,0
1733,0,normal,spiral,0.030826183,0.03143765,0.03525141,0,0,1,0,1
1734,0,normal,star,0.029656123,0.016530953,0.0032635124,0,0,0,0,0
1735,0,normal,agn,0.03820684,0.019825432,0.0038242512,0,0,0,0,0
1736,0,normal,star,0.036292925,0.014389152,0.018784797,0,0,0,0,0
1737,0,normal,elliptical,0.021635562,0.0077481475,0.030850053,0,0,0,0,0
1738,0,normal,spiral,0.020415764,0.010044245,0.011878324,0,0,0,0,0
1739,0,normal,agn,0.028341066,0.018323183,0.0006471492,0,0,0,0,0
1740,0,normal,elliptical,0.030868296,0.0111827385,0.004042635,0,0,0,0,0
1741,0,normal,elliptical,0.03904714,0.010996305,0.028257763,0,0,0,0,0
1742,0,normal,elliptical,0.045406014,0.040689483,0.004260901,0,1,0,0,1
1743,0,normal,star,0.026825264,0.021115597,0.009558539,0,0,0,0,0
1744,0,normal,agn,0.0408004,0.020233477,0.024775071,0,0,0,0,0
1745,0,normal,starburst,0.036135074,0.03867352,0.002035801,0,1,0,0,1
1746,0,normal,agn,0.02875428,0.008221466,0.004267804,0,0,0,0,0
1747,0,normal,spiral,0.0122047085,0.008448175,0.016350143,0,0,0,0,0
1748,0,normal,spiral,0.028595425,0.02217412,0.00045354493,0,0,0,0,0
1749,0,normal,spiral,0.026925758,0.005982006,0.0024015224,0,0,0,0,0
1750,0,normal,starburst,0.039838932,0.025165418,0.00881688,0,0,0,0,0
1751,0,normal,elliptical,0.0220164,0.014926031,0.0068173185,0,0,0,0,0
1752,0,normal,star,0.03844476,0.028199885,0.026452035,0,0,0,0,0
1753,0,normal,agn,0.058316443,0.03705997,0.0039988463,1,1,0,0,0
1754,0,normal,spiral,0.019594502,0.016944444,0.0064748325,0,0,0,0,0
1755,0,normal,starburst,0.03689007,0.019765988,0.0043761614,0,0,0,0,0
1756,0,normal,elliptical,0.046782658,0.011358311,0.04243077,0,0,1,0,1
1757,0,normal,star,0.05054371,0.03214175,0.0069332286,0,0,0,0,0
1758,0,normal,star,0.030356588,0.024090553,0.0020220026,0,0,0,0,0
1759,0,normal,star,0.019714119,0.02023704,0.010594322,0,0,0,0,0
1760,0,normal,spiral,0.016536469,0.005449068,0.012841455,0,0,0,0,0
1761,0,normal,elliptical,0.048340037,0.012777371,0.052455068,0,0,1,0,1
1762,0,normal,elliptical,0.030509498,0.009767909,0.0059188213,0,0,0,0,0
1763,0,normal,elliptical,0.0372889,0.0208867,0.020175297,0,0,0,0,0
1764,0,normal,elliptical,0.028205225,0.012553985,0.036160044,0,0,1,0,1
1765,0,normal,elliptical,0.027921716,0.009929265,0.030051092,0,0,0,0,0
1766,0,normal,star,0.04107302,0.032975912,0.029992947,0,0,0,0,0
1767,0,normal,elliptical,0.029992756,0.014497636,0.009100932,0,0,0,0,0
1768,0,normal,elliptical,0.03472602,0.017493973,0.01838752,0,0,0,0,0
1769,0,normal,agn,0.04039237,0.026107803,0.0030721251,0,0,0,0,0
1770,0,normal,starburst,0.025318408,0.017663904,0.0006959475,0,0,0,0,0
1771,0,normal,agn,0.07060694,0.040027596,0.009525222,1,1,0,0,0
1772,0,normal,starburst,0.025422351,0.017349355,0.008952699,0,0,0,0,0
1773,0,normal,star,0.04159988,0.014103631,0.011382621,0,0,0,0,0
1774,0,normal,starburst,0.024606643,0.018009141,0.0009623648,0,0,0,0,0
1775,0,normal,spiral,0.03435315,0.019498058,0.009131666,0,0,0,0,0
1776,0,normal,agn,0.041056827,0.013821622,0.0028208294,0,0,0,0,0
1777,0,normal,spiral,0.0141957225,0.013127864,0.0010945116,0,0,0,0,0
1778,0,normal,spiral,0.023965772,0.012291474,0.012141618,0,0,0,0,0
1779,0,normal,spiral,0.012432085,0.013683343,0.00044132964,0,0,0,0,0
1780,0,normal,elliptical,0.0170342,0.011528123,0.0074173533,0,0,0,0,0
1781,0,normal,agn,0.019794688,0.013509341,0.0053362558,0,0,0,0,0
1782,0,normal,spiral,0.019580303,0.0057832943,0.007087666,0,0,0,0,0
1783,0,normal,elliptical,0.028899161,0.011811815,0.0054000984,0,0,0,0,0
1784,0,normal,elliptical,0.020965312,0.015268832,0.0024663077,0,0,0,0,0
1785,0,normal,agn,0.0126948925,0.009332799,0.0005122197,0,0,0,0,0
1786,0,normal,spiral,0.041204132,0.02858223,0.0012018055,0,0,0,0,0
1787,0,normal,starburst,0.040519316,0.028683119,0.0055178325,0,0,0,0,0
1788,0,normal,star,0.038084667,0.024226569,0.03916653,0,0,1,0,1
1789,0,normal,elliptical,0.029002119,0.027252324,0.006042424,0,0,0,0,0
1790,0,normal,agn,0.04144251,0.039169054,0.010801247,0,1,0,0,1
1791,0,normal,spiral,0.018588608,0.009915663,0.03677941,0,0,1,0,1
1792,0,normal,elliptical,0.025779067,0.0102911275,0.0115996525,0,0,0,0,0
1793,0,normal,starburst,0.024738163,0.01720484,0.0014648843,0,0,0,0,0
1794,0,normal,star,0.025599761,0.029130751,0.006471898,0,0,0,0,0
1795,0,normal,spiral,0.03840905,0.03458287,0.008378192,0,0,0,0,0
1796,0,normal,starburst,0.015927915,0.015997063,0.00078195194,0,0,0,0,0
1797,0,normal,spiral,0.05110391,0.03477323,0.0060967766,0,0,0,0,0
1798,0,normal,starburst,0.036169793,0.032178283,0.0059441575,0,0,0,0,0
1799,0,normal,starburst,0.041388832,0.024796054,0.010220747,0,0,0,0,0
1800,0,normal,starburst,0.016934656,0.008894181,0.012034928,0,0,0,0,0
1801,0,normal,starburst,0.02525724,0.03491395,0.0023454144,0,0,0,0,0
1802,0,normal,elliptical,0.068084314,0.024399446,0.008897374,1,0,0,1,0
1803,0,normal,starburst,0.023600934,0.021832163,0.015410684,0,0,0,0,0
1804,0,normal,starburst,0.024355268,0.019184697,0.00090078,0,0,0,0,0
1805,0,normal,starburst,0.017717324,0.014389203,0.0015518919,0,0,0,0,0
1806,0,normal,elliptical,0.032478053,0.014246784,0.009215029,0,0,0,0,0
1807,0,normal,spiral,0.034561846,0.026091311,0.0074524223,0,0,0,0,0
1808,0,normal,spiral,0.023033865,0.014894898,0.00039391808,0,0,0,0,0
1809,0,normal,elliptical,0.022856263,0.011824413,0.0013460142,0,0,0,0,0
1810,0,normal,elliptical,0.051012766,0.025430616,0.035581306,0,0,1,0,1
1811,0,normal,spiral,0.024649553,0.010678384,0.019117191,0,0,0,0,0
1812,0,normal,agn,0.04284653,0.03646778,0.0060649184,0,1,0,0,1
1813,0,normal,elliptical,0.026307475,0.018259041,0.0018457329,0,0,0,0,0
1814,0,normal,agn,0.038971666,0.024367442,0.0009824043,0,0,0,0,0
1815,0,normal,spiral,0.03553953,0.021559156,0.057556387,0,0,1,0,1
1816,0,normal,agn,0.025211085,0.024408666,0.010398337,0,0,0,0,0
1817,0,normal,spiral,0.032196432,0.027585555,0.011584305,0,0,0,0,0
1818,0,normal,spiral,0.02570011,0.014234486,0.0009477042,0,0,0,0,0
1819,0,normal,starburst,0.02250668,0.012304155,0.00024374625,0,0,0,0,0
1820,0,normal,star,0.023456143,0.010094163,0.0024959818,0,0,0,0,0
1821,0,normal,spiral,0.03194037,0.024652641,0.0022609895,0,0,0,0,0
1822,0,normal,spiral,0.04364742,0.024511687,0.008749328,0,0,0,0,0
1823,0,normal,starburst,0.03412688,0.030483088,0.01004563,0,0,0,0,0
1824,0,normal,agn,0.028805863,0.019780636,0.0010147054,0,0,0,0,0
1825,0,normal,elliptical,0.03596141,0.021555595,0.00048207366,0,0,0,0,0
1826,0,normal,spiral,0.031316217,0.01473156,0.0055336603,0,0,0,0,0
1827,0,normal,spiral,0.014614494,0.005377846,0.003355588,0,0,0,0,0
1828,0,normal,star,0.029143572,0.022529967,0.009666082,0,0,0,0,0
1829,0,normal,spiral,0.023212895,0.012254875,0.011823853,0,0,0,0,0
1830,0,normal,spiral,0.027314128,0.014202057,0.017020257,0,0,0,0,0
1831,0,normal,star,0.02134107,0.0076994756,0.0027041228,0,0,0,0,0
1832,0,normal,spiral,0.02469717,0.016187962,0.0010987079,0,0,0,0,0
1833,0,normal,elliptical,0.019626508,0.007334112,0.0069237757,0,0,0,0,0
1834,0,normal,elliptical,0.026578205,0.02152421,0.0055296957,0,0,0,0,0
1835,0,normal,elliptical,0.05820843,0.048621766,0.003658571,1,1,0,0,0
1836,0,normal,elliptical,0.034048602,0.016087636,0.023079267,0,0,0,0,0
1837,0,normal,spiral,0.02084576,0.012757527,0.006214018,0,0,0,0,0
1838,0,normal,agn,0.039291043,0.029839877,0.0035677932,0,0,0,0,0
1839,0,normal,agn,0.04819054,0.030430872,0.0043910937,0,0,0,0,0
1840,0,normal,elliptical,0.029608391,0.01055393,0.028781524,0,0,0,0,0
1841,0,normal,starburst,0.025097417,0.019577805,0.0010093186,0,0,0,0,0
1842,0,normal,elliptical,0.052798312,0.02044425,0.014020102,1,0,0,1,0
1843,0,normal,star,0.01996864,0.007505875,0.0008445531,0,0,0,0,0
1844,0,normal,elliptical,0.026936702,0.016226705,0.0571216,0,0,1,0,1
1845,0,normal,starburst,0.036130663,0.023297083,0.004722841,0,0,0,0,0
1846,0,normal,spiral,0.036720973,0.022689745,0.0024226718,0,0,0,0,0
1847,0,normal,starburst,0.018156847,0.018299287,0.0017313075,0,0,0,0,0
1848,0,normal,spiral,0.021509934,0.012762196,0.0015776781,0,0,0,0,0
1849,0,normal,agn,0.0236179,0.0172555,0.00027246765,0,0,0,0,0
1850,0,normal,elliptical,0.03028194,0.014429929,0.00266025,0,0,0,0,0
1851,0,normal,star,0.036564477,0.021601817,0.00022946329,0,0,0,0,0
1852,0,normal,spiral,0.030240959,0.0133505445,0.00063278084,0,0,0,0,0
1853,0,normal,agn,0.041363396,0.026644018,0.0016629434,0,0,0,0,0
1854,0,normal,agn,0.029185599,0.021811076,0.00083338266,0,0,0,0,0
1855,0,normal,star,0.027789094,0.024761159,0.0048678946,0,0,0,0,0
1856,0,normal,elliptical,0.020577557,0.008358398,0.032209437,0,0,0,0,0
1857,0,normal,spiral,0.036511764,0.013519926,0.0034875178,0,0,0,0,0
1858,0,normal,spiral,0.026686275,0.014553971,0.009509276,0,0,0,0,0
1859,0,normal,spiral,0.029827856,0.018871179,0.005154034,0,0,0,0,0
1860,0,normal,starburst,0.0349252,0.035040706,0.0042775343,0,0,0,0,0
1861,0,normal,star,0.041956365,0.029952219,0.027690187,0,0,0,0,0
1862,0,normal,star,0.020001892,0.014764409,0.008119839,0,0,0,0,0
1863,0,normal,spiral,0.024147931,0.027765507,0.0039258385,0,0,0,0,0
1864,0,normal,starburst,0.039810296,0.031833597,0.015787391,0,0,0,0,0
1865,0,normal,star,0.03303642,0.030443573,0.0036694854,0,0,0,0,0
1866,0,normal,star,0.052674178,0.030318025,0.05158447,1,0,1,0,0
1867,0,normal,elliptical,0.0380058,0.020274775,0.0032212946,0,0,0,0,0
1868,0,normal,spiral,0.02965741,0.016118087,0.0045105093,0,0,0,0,0
1869,0,normal,agn,0.019538827,0.0129827,0.0005981495,0,0,0,0,0
1870,0,normal,spiral,0.012726002,0.0068642395,0.038837057,0,0,1,0,1
1871,0,normal,spiral,0.039173063,0.0184586,0.01056457,0,0,0,0,0
1872,0,normal,star,0.038836475,0.015723215,0.0012096356,0,0,0,0,0
1873,0,normal,star,0.037102144,0.019339375,0.008480606,0,0,0,0,0
1874,0,normal,star,0.03846008,0.026498532,0.0062551848,0,0,0,0,0
1875,0,normal,agn,0.022440704,0.015835715,0.0023111568,0,0,0,0,0
1876,0,normal,spiral,0.014811922,0.009363705,0.0016200107,0,0,0,0,0
1877,0,normal,spiral,0.02517045,0.023457699,0.005219654,0,0,0,0,0
1878,0,normal,spiral,0.018439258,0.0063994303,0.030003553,0,0,0,0,0
1879,0,normal,starburst,0.02421104,0.015408363,0.0010972818,0,0,0,0,0
1880,0,normal,spiral,0.023224207,0.015965825,0.001487269,0,0,0,0,0
1881,0,normal,starburst,0.021729788,0.012081556,0.0032797565,0,0,0,0,0
1882,0,normal,spiral,0.015270583,0.010755155,0.005015896,0,0,0,0,0
1883,0,normal,agn,0.035605807,0.022949956,0.015030681,0,0,0,0,0
1884,0,normal,spiral,0.018318065,0.009798806,0.03283296,0,0,0,0,0
1885,0,normal,spiral,0.028936384,0.014453968,0.05599704,0,0,1,0,1
1886,0,normal,elliptical,0.0320715,0.020884551,0.007939304,0,0,0,0,0
1887,0,normal,elliptical,0.02329762,0.012915589,0.00181475,0,0,0,0,0
1888,0,normal,star,0.041096862,0.047091022,0.0055246907,0,1,0,0,1
1889,0,normal,spiral,0.039431352,0.022969041,0.048012674,0,0,1,0,1
1890,0,normal,elliptical,0.024513392,0.010252904,0.009988298,0,0,0,0,0
1891,0,normal,agn,0.04393178,0.019134885,0.017514179,0,0,0,0,0
1892,0,normal,starburst,0.034747075,0.0322188,0.00056605594,0,0,0,0,0
1893,0,normal,elliptical,0.028485775,0.009708127,0.016044108,0,0,0,0,0
1894,0,normal,spiral,0.04053527,0.028924536,0.007750023,0,0,0,0,0
1895,0,normal,elliptical,0.025149543,0.011163679,0.03245573,0,0,0,0,0
1896,0,normal,starburst,0.013306765,0.0129329115,0.010457521,0,0,0,0,0
