index,label,plate_id,spec_type,err_sdss_native,err_desi_transfer,anom_sdss,anom_desi,sdss_only,desi_only
1300,0,37,galaxy,0.0025964421,0.0029732005,0,0,0,0
1301,0,20,galaxy,0.0042193322,0.0045178398,0,0,0,0
1302,0,34,galaxy,0.0015807251,0.00205222,0,0,0,0
1303,0,44,galaxy,0.0005860092,0.0012130835,0,0,0,0
1304,0,30,star,0.0051553664,0.0052666464,0,0,0,0
1305,0,33,star,0.0036345918,0.0040444126,0,0,0,0
1306,0,12,galaxy,0.0024638406,0.0028562385,0,0,0,0
1307,0,11,galaxy,0.00046622433,0.0010562711,0,0,0,0
1308,0,20,qso,0.00096384116,0.0011445561,0,0,0,0
1309,0,42,qso,0.001351907,0.0019093008,0,0,0,0
1310,0,26,galaxy,0.007482737,0.007952699,1,1,0,0
1311,0,17,galaxy,0.00040919145,0.00084448175,0,0,0,0
1312,0,38,galaxy,0.0008558271,0.0013522581,0,0,0,0
1313,0,42,star,0.0048079463,0.0048882426,0,0,0,0
1314,0,45,galaxy,0.0023762619,0.0027997515,0,0,0,0
1315,0,14,galaxy,0.0004141744,0.0010079661,0,0,0,0
1316,0,35,galaxy,0.0028663985,0.003195454,0,0,0,0
1317,0,29,qso,0.0002997608,0.0009035694,0,0,0,0
1318,0,22,galaxy,0.008556894,0.009006494,1,1,0,0
1319,0,19,galaxy,0.004020495,0.004670142,0,0,0,0
1320,0,5,galaxy,0.0015198751,0.0018863211,0,0,0,0
1321,0,13,galaxy,0.00076210324,0.0012156408,0,0,0,0
1322,0,27,galaxy,0.002642622,0.0030529047,0,0,0,0
1323,0,44,star,0.0013437581,0.0014386588,0,0,0,0
1324,0,43,galaxy,0.0008206712,0.0013491528,0,0,0,0
1325,0,9,star,0.0046665003,0.004947034,0,0,0,0
1326,0,33,galaxy,0.0014192043,0.001988249,0,0,0,0
1327,0,4,galaxy,0.0015817769,0.0020587263,0,0,0,0
1328,0,33,qso,0.0012933074,0.0016168529,0,0,0,0
1329,0,17,galaxy,0.00032726314,0.0005263397,0,0,0,0
1330,0,22,galaxy,0.0026455948,0.0031910038,0,0,0,0
1331,0,35,galaxy,0.0026790625,0.0031980448,0,0,0,0
1332,0,21,star,0.004002946,0.0041047907,0,0,0,0
1333,0,40,qso,0.0005449003,0.0007865528,0,0,0,0
1334,0,26,galaxy,0.0034132462,0.0038816016,0,0,0,0
1335,0,49,galaxy,0.0012249828,0.0016388672,0,0,0,0
1336,0,31,galaxy,0.00063315476,0.0012322406,0,0,0,0
1337,0,14,star,0.00085953675,0.0009787781,0,0,0,0
1338,0,38,star,0.0015585824,0.001741032,0,0,0,0
1339,0,20,star,0.0064161606,0.006567061,0,0,0,0
1340,0,26,galaxy,0.0021333548,0.002516481,0,0,0,0
1341,0,6,galaxy,0.00066863565,0.0011511915,0,0,0,0
1342,0,5,star,0.0036338025,0.0037768583,0,0,0,0
1343,0,28,galaxy,0.00074705546,0.0013520774,0,0,0,0
1344,0,9,galaxy,0.003330929,0.0038835958,0,0,0,0
1345,0,49,galaxy,0.0020345636,0.0023930022,0,0,0,0
1346,0,42,galaxy,0.0027443878,0.0032665129,0,0,0,0
1347,0,35,galaxy,0.006257392,0.006724626,0,1,0,1
1348,0,36,qso,0.000815586,0.0012080432,0,0,0,0
1349,0,29,galaxy,0.0008503262,0.0014372509,0,0,0,0
1350,0,3,galaxy,0.0023903672,0.0028350102,0,0,0,0
1351,0,19,galaxy,0.0019282318,0.0023961286,0,0,0,0
1352,0,24,star,0.0061894953,0.006497023,0,0,0,0
1353,0,45,galaxy,0.011676921,0.012233746,1,1,0,0
1354,0,10,galaxy,0.0008022225,0.0012804063,0,0,0,0
1355,0,24,star,0.0052945567,0.0055478783,0,0,0,0
1356,0,17,star,0.0010662267,0.0011449669,0,0,0,0
1357,0,6,galaxy,0.00038254002,0.000905732,0,0,0,0
1358,0,5,star,0.00440755,0.0046455674,0,0,0,0
1359,0,18,qso,0.00038222456,0.00054830534,0,0,0,0
1360,0,4,galaxy,0.001414738,0.002237313,0,0,0,0
1361,0,3,galaxy,0.0019313287,0.002392408,0,0,0,0
1362,0,17,galaxy,0.00032108618,0.0008561872,0,0,0,0
1363,0,10,star,0.0019870487,0.0024011375,0,0,0,0
1364,0,27,star,0.0068215183,0.00691842,1,1,0,0
1365,0,0,galaxy,0.0014737175,0.0018348452,0,0,0,0
1366,0,15,galaxy,0.0029058233,0.0034754216,0,0,0,0
1367,0,22,galaxy,0.004182357,0.004542414,0,0,0,0
1368,0,48,galaxy,0.0029417253,0.0033657544,0,0,0,0
1369,0,31,galaxy,0.0005349952,0.0011483144,0,0,0,0
1370,0,44,galaxy,0.00061738223,0.0013811262,0,0,0,0
1371,0,17,qso,0.00042874154,0.0008528715,0,0,0,0
1372,0,22,qso,0.0012623705,0.0016708503,0,0,0,0
1373,0,21,qso,0.00081625034,0.0011834557,0,0,0,0
1374,0,44,galaxy,0.00045261736,0.0009368876,0,0,0,0
1375,0,47,star,0.0028517956,0.0032000153,0,0,0,0
1376,0,48,star,0.00723859,0.0073604845,1,1,0,0
1377,0,37,star,0.005859649,0.006067897,0,0,0,0
1378,0,25,qso,0.0014399028,0.0016055133,0,0,0,0
1379,0,27,qso,0.0015554274,0.0017519348,0,0,0,0
1380,0,49,galaxy,0.0016064883,0.0020809711,0,0,0,0
1381,0,14,galaxy,0.0009784611,0.0015578632,0,0,0,0
1382,0,17,galaxy,0.00033571228,0.00091043796,0,0,0,0
1383,0,44,galaxy,0.0002980705,0.00072782685,0,0,0,0
1384,0,19,galaxy,0.0012536484,0.0014593232,0,0,0,0
1385,0,11,galaxy,0.0005375249,0.0011422655,0,0,0,0
1386,0,28,galaxy,0.0007187357,0.0012441461,0,0,0,0
1387,0,16,galaxy,0.004349943,0.004802417,0,0,0,0
1388,0,44,galaxy,0.00052382663,0.001040145,0,0,0,0
1389,0,45,qso,0.0010121809,0.0011026175,0,0,0,0
1390,0,15,star,0.005271098,0.0054362165,0,0,0,0
1391,0,26,galaxy,0.0044592503,0.0049400893,0,0,0,0
1392,0,49,galaxy,0.004813344,0.005444572,0,0,0,0
1393,0,37,galaxy,0.005985651,0.006135294,0,0,0,0
1394,0,10,galaxy,0.00046239773,0.00091536826,0,0,0,0
1395,0,29,star,0.0014030436,0.0016249381,0,0,0,0
1396,0,30,galaxy,0.003578193,0.003863208,0,0,0,0
1397,0,32,galaxy,0.0022523084,0.002528301,0,0,0,0
1398,0,1,galaxy,0.00751078,0.007999428,1,1,0,0
1399,0,14,galaxy,0.0003681747,0.00088349415,0,0,0,0
1400,0,42,galaxy,0.0021009773,0.0026187112,0,0,0,0
1401,0,12,galaxy,0.0036226837,0.0039916406,0,0,0,0
1402,0,14,star,0.0011029895,0.0011573723,0,0,0,0
1403,0,16,galaxy,0.0028234206,0.0032761309,0,0,0,0
1404,0,8,star,0.0054430766,0.0057346,0,0,0,0
1405,0,7,galaxy,0.0028930837,0.003388083,0,0,0,0
1406,0,17,galaxy,0.0009096117,0.001808988,0,0,0,0
1407,0,43,star,0.0027308795,0.002875516,0,0,0,0
1408,0,0,galaxy,0.006592726,0.0068707527,1,1,0,0
1409,0,14,galaxy,0.00029464116,0.0007272855,0,0,0,0
1410,0,3,galaxy,0.0015349046,0.0020588308,0,0,0,0
1411,0,28,galaxy,0.0010631316,0.0016117366,0,0,0,0
1412,0,12,star,0.0069998144,0.007148958,1,1,0,0
1413,0,39,galaxy,0.00018182976,0.0005568537,0,0,0,0
1414,0,29,qso,0.00041294773,0.0010339067,0,0,0,0
1415,0,39,galaxy,0.00013598142,0.00042272397,0,0,0,0
1416,0,31,star,0.0010559149,0.0016500374,0,0,0,0
1417,0,21,galaxy,0.0018743955,0.0024038178,0,0,0,0
1418,0,43,galaxy,0.0007794985,0.0011981995,0,0,0,0
1419,0,23,star,0.0024574513,0.0026565085,0,0,0,0
1420,0,47,galaxy,0.0014109472,0.001834899,0,0,0,0
1421,0,49,galaxy,0.002517876,0.0029731556,0,0,0,0
1422,0,29,galaxy,0.0003252202,0.00067282765,0,0,0,0
1423,0,33,galaxy,0.0019599635,0.0023487136,0,0,0,0
1424,0,12,galaxy,0.004209306,0.004464165,0,0,0,0
1425,0,40,galaxy,0.00040750456,0.0006929241,0,0,0,0
1426,0,33,galaxy,0.0011422465,0.0015739742,0,0,0,0
1427,0,45,qso,0.0015324401,0.0017377799,0,0,0,0
1428,0,13,qso,0.00034401484,0.00071743707,0,0,0,0
1429,0,39,qso,0.00014717031,0.0005645988,0,0,0,0
1430,0,23,galaxy,0.0004950122,0.00085385627,0,0,0,0
1431,0,9,galaxy,0.0020329282,0.0026390625,0,0,0,0
1432,0,8,galaxy,0.0012349469,0.0017888001,0,0,0,0
1433,0,28,galaxy,0.0010550868,0.0016625819,0,0,0,0
1434,0,15,galaxy,0.0012074825,0.0014832305,0,0,0,0
1435,0,5,qso,0.0010528935,0.0012239855,0,0,0,0
1436,0,21,galaxy,0.0018810274,0.0024134375,0,0,0,0
1437,0,32,galaxy,0.0051987176,0.0059257247,0,0,0,0
1438,0,15,galaxy,0.0014988119,0.0017759614,0,0,0,0
1439,0,47,qso,0.00073714677,0.0011423574,0,0,0,0
1440,0,38,galaxy,0.00076046877,0.0011765705,0,0,0,0
1441,0,25,star,0.0044034314,0.0046976204,0,0,0,0
1442,0,46,galaxy,0.00029537256,0.0006802679,0,0,0,0
1443,0,21,star,0.0040814346,0.0041981214,0,0,0,0
1444,0,6,galaxy,0.0014160079,0.002218808,0,0,0,0
1445,0,1,galaxy,0.0031132896,0.0034256654,0,0,0,0
1446,0,46,qso,0.00020462123,0.0005549804,0,0,0,0
1447,0,47,galaxy,0.0013632255,0.0023965796,0,0,0,0
1448,0,36,galaxy,0.003089018,0.0035247554,0,0,0,0
1449,0,5,star,0.004586926,0.0047545987,0,0,0,0
1450,0,14,qso,0.00030496824,0.000556673,0,0,0,0
1451,0,2,star,0.006007934,0.0061469246,0,0,0,0
1452,0,2,galaxy,0.0031218515,0.0035686211,0,0,0,0
1453,0,12,star,0.006188998,0.0063121445,0,0,0,0
1454,0,28,galaxy,0.0012112022,0.0018420435,0,0,0,0
1455,0,3,galaxy,0.0007411476,0.0011057106,0,0,0,0
1456,0,49,star,0.005164238,0.005286073,0,0,0,0
1457,0,22,qso,0.0048401128,0.0051710876,0,0,0,0
1458,0,13,galaxy,0.00059111137,0.0011147752,0,0,0,0
1459,0,25,qso,0.00067950384,0.001536953,0,0,0,0
1460,0,39,galaxy,0.00036956716,0.0010912402,0,0,0,0
1461,0,15,galaxy,0.0020670106,0.002605825,0,0,0,0
1462,0,2,qso,0.0047525093,0.004979248,0,0,0,0
1463,0,2,galaxy,0.0022174455,0.0026221077,0,0,0,0
1464,0,42,star,0.005075596,0.0052756844,0,0,0,0
1465,0,5,galaxy,0.002523409,0.0031440484,0,0,0,0
1466,0,31,galaxy,0.00043232605,0.0011374161,0,0,0,0
1467,0,19,qso,0.0010706614,0.001490471,0,0,0,0
1468,0,38,galaxy,0.0009449371,0.0018633626,0,0,0,0
1469,0,3,star,0.0038529497,0.0041110376,0,0,0,0
1470,0,44,qso,0.000445183,0.0007745358,0,0,0,0
1471,0,34,galaxy,0.0004085138,0.0008491513,0,0,0,0
1472,0,22,qso,0.002059615,0.0024726496,0,0,0,0
1473,0,10,qso,0.00042911462,0.0006295604,0,0,0,0
1474,0,48,galaxy,0.008570015,0.009032011,1,1,0,0
1475,0,15,star,0.0059850295,0.0061502974,0,0,0,0
1476,0,24,star,0.0057500615,0.00593701,0,0,0,0
1477,0,19,star,0.006293891,0.006414573,0,0,0,0
1478,0,11,galaxy,0.0009482613,0.0019104297,0,0,0,0
1479,0,20,galaxy,0.005674047,0.006211032,0,0,0,0
1480,0,7,galaxy,0.0036076442,0.0038895602,0,0,0,0
1481,0,0,galaxy,0.00464053,0.0050363783,0,0,0,0
1482,0,14,qso,0.0001489429,0.00043902287,0,0,0,0
1483,0,5,galaxy,0.0015801467,0.0020349429,0,0,0,0
1484,0,20,galaxy,0.0032822993,0.003579189,0,0,0,0
1485,0,43,qso,0.0003668648,0.0006699621,0,0,0,0
1486,0,8,galaxy,0.0024504256,0.00298972,0,0,0,0
1487,0,0,star,0.007239817,0.007440805,1,1,0,0
1488,0,5,galaxy,0.0019323892,0.0022584526,0,0,0,0
1489,0,25,galaxy,0.0015828841,0.0020772559,0,0,0,0
1490,0,13,galaxy,0.00045769216,0.0010181771,0,0,0,0
1491,0,24,galaxy,0.003922368,0.004319606,0,0,0,0
1492,0,1,galaxy,0.0046436577,0.0048305853,0,0,0,0
1493,0,16,galaxy,0.0020564138,0.0024759662,0,0,0,0
1494,0,20,galaxy,0.00270956,0.0030460935,0,0,0,0
1495,0,21,galaxy,0.0016625341,0.002699461,0,0,0,0
1496,0,27,qso,0.0007767611,0.0009647308,0,0,0,0
1497,0,39,galaxy,0.00023045987,0.00070489355,0,0,0,0
1498,0,23,star,0.0023601667,0.0025674982,0,0,0,0
1499,0,42,galaxy,0.003152591,0.0035423103,0,0,0,0
1500,0,26,galaxy,0.0050621806,0.005414947,0,0,0,0
1501,0,13,star,0.0015698433,0.0017458013,0,0,0,0
1502,0,11,star,0.0013641883,0.0014608297,0,0,0,0
1503,0,16,galaxy,0.0024372826,0.0029489205,0,0,0,0
1504,0,29,star,0.0011611697,0.0014173408,0,0,0,0
1505,0,12,qso,0.0016191305,0.0019957682,0,0,0,0
1506,0,45,galaxy,0.007059347,0.0074943625,1,1,0,0
1507,0,23,galaxy,0.0012921884,0.0017720056,0,0,0,0
1508,0,43,qso,0.0016134396,0.0018044955,0,0,0,0
1509,0,34,star,0.0010008356,0.0011475888,0,0,0,0
1510,0,16,galaxy,0.0025624223,0.002996949,0,0,0,0
1511,0,11,galaxy,0.00043423712,0.0008874817,0,0,0,0
1512,0,37,galaxy,0.0034917516,0.004019042,0,0,0,0
1513,0,16,galaxy,0.0025701905,0.0029798548,0,0,0,0
1514,0,12,galaxy,0.0035613067,0.0037012775,0,0,0,0
1515,0,46,galaxy,0.000841298,0.0015972931,0,0,0,0
1516,0,24,qso,0.00073484395,0.0009075994,0,0,0,0
1517,0,2,star,0.0062983343,0.006557049,0,0,0,0
1518,0,24,galaxy,0.002985273,0.003484698,0,0,0,0
1519,0,23,galaxy,0.0008483551,0.0014850659,0,0,0,0
1520,0,43,galaxy,0.00077335717,0.0012819152,0,0,0,0
1521,0,35,galaxy,0.0018342314,0.0021953878,0,0,0,0
1522,0,9,galaxy,0.002539098,0.002840875,0,0,0,0
1523,0,7,galaxy,0.003663435,0.004198217,0,0,0,0
1524,0,30,qso,0.0021892267,0.002479766,0,0,0,0
1525,0,2,galaxy,0.0039603575,0.00469084,0,0,0,0
1526,0,15,star,0.0053428076,0.0054192105,0,0,0,0
1527,0,6,star,0.001417342,0.0015993835,0,0,0,0
1528,0,1,galaxy,0.0020327163,0.0022496507,0,0,0,0
1529,0,45,star,0.006953174,0.0070755626,1,1,0,0
1530,0,4,galaxy,0.0013222687,0.0016728946,0,0,0,0
1531,0,0,galaxy,0.0049140644,0.005331085,0,0,0,0
1532,0,46,galaxy,0.00053725735,0.0011201719,0,0,0,0
1533,0,9,galaxy,0.0047080433,0.005302631,0,0,0,0
1534,0,40,galaxy,0.00025572878,0.0004509133,0,0,0,0
1535,0,1,galaxy,0.002421739,0.0025831244,0,0,0,0
1536,0,7,star,0.0060449624,0.0061194403,0,0,0,0
1537,0,5,galaxy,0.0013244015,0.0018410017,0,0,0,0
1538,0,35,qso,0.0013200106,0.0016135502,0,0,0,0
1539,0,31,qso,0.00014279704,0.00041915203,0,0,0,0
1540,0,23,galaxy,0.0006811136,0.001062221,0,0,0,0
1541,0,12,star,0.006214107,0.006434409,0,0,0,0
1542,0,4,galaxy,0.0015020131,0.0019534337,0,0,0,0
1543,0,28,galaxy,0.0014255712,0.0019099108,0,0,0,0
1544,0,11,galaxy,0.0006277842,0.0010243612,0,0,0,0
1545,0,29,galaxy,0.0009356003,0.0013251359,0,0,0,0
1546,0,34,qso,0.00019928237,0.00048131152,0,0,0,0
1547,0,42,star,0.005174568,0.0053240764,0,0,0,0
1548,0,24,galaxy,0.0020703445,0.0024357152,0,0,0,0
1549,0,0,galaxy,0.006502518,0.0068679433,1,1,0,0
1550,0,14,galaxy,0.00037805198,0.0008953449,0,0,0,0
1551,0,42,star,0.004836721,0.0049123615,0,0,0,0
1552,0,26,star,0.0068892683,0.007117631,1,1,0,0
1553,0,30,qso,0.0024505686,0.0027016902,0,0,0,0
1554,0,22,galaxy,0.003236549,0.0039818906,0,0,0,0
1555,0,8,star,0.0056816656,0.005742575,0,0,0,0
1556,0,44,galaxy,0.000395799,0.0010334196,0,0,0,0
1557,0,38,galaxy,0.0011813279,0.001767903,0,0,0,0
1558,0,49,galaxy,0.002191552,0.0025605094,0,0,0,0
1559,0,42,star,0.0053286217,0.005482148,0,0,0,0
1560,0,14,galaxy,0.00014469538,0.00033464274,0,0,0,0
1561,0,12,galaxy,0.0028385045,0.003420106,0,0,0,0
1562,0,12,star,0.0066586053,0.0067302277,1,1,0,0
1563,0,45,galaxy,0.0053025605,0.005800034,0,0,0,0
1564,0,27,galaxy,0.0043736123,0.004760409,0,0,0,0
1565,0,22,galaxy,0.0015278975,0.0019390602,0,0,0,0
1566,0,48,galaxy,0.0031287288,0.003565358,0,0,0,0
1567,0,30,qso,0.0014630826,0.0020183288,0,0,0,0
1568,0,45,galaxy,0.0044155596,0.0048488094,0,0,0,0
1569,0,49,galaxy,0.0032170026,0.004051702,0,0,0,0
1570,0,3,galaxy,0.0013712633,0.0017001415,0,0,0,0
1571,0,18,galaxy,0.0005447688,0.0008355958,0,0,0,0
1572,0,36,galaxy,0.0006818705,0.0009940579,0,0,0,0
1573,0,40,qso,0.00023775232,0.00042182367,0,0,0,0
1574,0,7,qso,0.00090953463,0.0011153882,0,0,0,0
1575,0,15,galaxy,0.0021546269,0.0026430208,0,0,0,0
1576,0,27,galaxy,0.0011102448,0.0014702679,0,0,0,0
1577,0,39,galaxy,0.00036276694,0.0009351141,0,0,0,0
1578,0,5,star,0.0044377446,0.004568468,0,0,0,0
1579,0,30,galaxy,0.0017114277,0.002122756,0,0,0,0
1580,0,14,galaxy,0.00052252,0.0011594398,0,0,0,0
1581,0,10,galaxy,0.0006965807,0.0012481268,0,0,0,0
1582,0,25,galaxy,0.0018025178,0.0022789473,0,0,0,0
1583,0,20,galaxy,0.004200622,0.004580153,0,0,0,0
1584,0,31,galaxy,0.0009892347,0.0014967008,0,0,0,0
1585,0,15,galaxy,0.0013888478,0.0017687647,0,0,0,0
1586,0,41,galaxy,0.0008377791,0.0015416056,0,0,0,0
1587,0,3,galaxy,0.0012939032,0.0025186678,0,0,0,0
1588,0,43,qso,0.00063883176,0.0010022221,0,0,0,0
1589,0,1,galaxy,0.0036077548,0.0041506025,0,0,0,0
1590,0,36,star,0.0042048227,0.0043491106,0,0,0,0
1591,0,17,galaxy,0.00059190433,0.00095322286,0,0,0,0
1592,0,19,galaxy,0.004843705,0.0054153567,0,0,0,0
1593,0,0,galaxy,0.007255675,0.007749595,1,1,0,0
1594,0,35,galaxy,0.0025753565,0.0033343094,0,0,0,0
1595,0,8,galaxy,0.0023247583,0.0033270156,0,0,0,0
1596,0,32,galaxy,0.0014788995,0.0019123008,0,0,0,0
1597,0,36,galaxy,0.002216787,0.002545074,0,0,0,0
1598,0,42,star,0.0046575577,0.0048908475,0,0,0,0
1599,0,35,galaxy,0.0020969396,0.0026659218,0,0,0,0
1600,0,15,galaxy,0.0043311734,0.0047982647,0,0,0,0
1601,0,36,qso,0.00055410946,0.00086432026,0,0,0,0
1602,0,41,star,0.0024707476,0.002592914,0,0,0,0
1603,0,15,galaxy,0.0031383198,0.0034959358,0,0,0,0
1604,0,6,galaxy,0.00111685,0.0014403999,0,0,0,0
1605,0,44,galaxy,0.001157331,0.0018241673,0,0,0,0
1606,0,7,qso,0.0013193622,0.0014207452,0,0,0,0
1607,0,29,galaxy,0.0003201132,0.0005806393,0,0,0,0
1608,0,11,galaxy,0.00072403305,0.0012700055,0,0,0,0
1609,0,6,galaxy,0.00046243513,0.0008241988,0,0,0,0
1610,0,38,galaxy,0.00052148907,0.001031033,0,0,0,0
1611,0,7,star,0.007823491,0.007942987,1,1,0,0
1612,0,33,qso,0.00080227107,0.0010689192,0,0,0,0
1613,0,34,galaxy,0.0005879681,0.0009090902,0,0,0,0
1614,0,3,galaxy,0.0040088855,0.0043506795,0,0,0,0
1615,0,8,galaxy,0.0030736492,0.0037322282,0,0,0,0
1616,0,39,galaxy,0.0006451146,0.0010878796,0,0,0,0
1617,0,25,galaxy,0.002363169,0.003064888,0,0,0,0
1618,0,6,star,0.0015984895,0.0017787971,0,0,0,0
1619,0,49,galaxy,0.0021653753,0.0025419914,0,0,0,0
1620,0,13,galaxy,0.0006360507,0.0012656429,0,0,0,0
1621,0,0,galaxy,0.0020675592,0.0024361499,0,0,0,0
1622,0,46,galaxy,0.00043958766,0.0010497716,0,0,0,0
1623,0,0,galaxy,0.0034581276,0.003831132,0,0,0,0
1624,0,27,galaxy,0.0024097534,0.0029822332,0,0,0,0
1625,0,49,star,0.00433466,0.004492884,0,0,0,0
1626,0,28,galaxy,0.00069372274,0.0012293097,0,0,0,0
1627,0,29,galaxy,0.00042300162,0.00064471894,0,0,0,0
1628,0,19,star,0.006934315,0.00720397,1,1,0,0
1629,0,6,qso,0.00038996225,0.0004988228,0,0,0,0
1630,0,28,galaxy,0.0011742719,0.0019420753,0,0,0,0
1631,0,44,qso,0.000920425,0.0013396676,0,0,0,0
1632,0,4,galaxy,0.0015518413,0.0022076156,0,0,0,0
1633,0,44,galaxy,0.00060897483,0.00085332314,0,0,0,0
1634,0,20,galaxy,0.0026724592,0.003296508,0,0,0,0
1635,0,26,star,0.005862563,0.006129827,0,0,0,0
1636,0,8,qso,0.004893019,0.0051922076,0,0,0,0
1637,0,31,galaxy,0.0008109457,0.0015356822,0,0,0,0
1638,0,9,galaxy,0.0024533079,0.003043473,0,0,0,0
1639,0,13,galaxy,0.0005809753,0.0011439199,0,0,0,0
1640,0,36,galaxy,0.0017330599,0.0020321407,0,0,0,0
1641,0,2,galaxy,0.0017000438,0.002137238,0,0,0,0
1642,0,22,galaxy,0.0026909811,0.0032389385,0,0,0,0
1643,0,29,star,0.0012620202,0.0013696009,0,0,0,0
1644,0,6,galaxy,0.00073999434,0.0015347986,0,0,0,0
1645,0,14,galaxy,0.0006085482,0.001049109,0,0,0,0
1646,0,17,galaxy,0.00035606697,0.00071317534,0,0,0,0
1647,0,33,galaxy,0.0021317399,0.0026894775,0,0,0,0
1648,0,48,galaxy,0.0034236973,0.0037767915,0,0,0,0
1649,0,41,galaxy,0.0023931218,0.003297403,0,0,0,0
1650,0,9,galaxy,0.004937858,0.005729504,0,0,0,0
1651,0,0,galaxy,0.009224887,0.009622832,1,1,0,0
1652,0,2,galaxy,0.0048420336,0.005327449,0,0,0,0
1653,0,29,qso,0.00018387623,0.00052908325,0,0,0,0
1654,0,7,galaxy,0.0041781976,0.004941102,0,0,0,0
1655,0,11,star,0.0012542591,0.0016515332,0,0,0,0
1656,0,42,star,0.004379505,0.004559231,0,0,0,0
1657,0,43,galaxy,0.0015751098,0.0019745484,0,0,0,0
1658,0,41,galaxy,0.00081384636,0.0012908002,0,0,0,0
1659,0,12,star,0.006458646,0.006608524,0,0,0,0
1660,0,30,star,0.006377734,0.006488108,0,0,0,0
1661,0,30,galaxy,0.0032686284,0.003729568,0,0,0,0
1662,0,9,galaxy,0.0057473066,0.006165479,0,0,0,0
1663,0,27,qso,0.005109755,0.0056193965,0,0,0,0
1664,0,26,galaxy,0.005089869,0.00520818,0,0,0,0
1665,0,19,star,0.0066116243,0.0067196763,1,0,1,0
1666,0,37,star,0.0055258228,0.005682626,0,0,0,0
1667,0,33,qso,0.0018469713,0.0020299754,0,0,0,0
1668,0,26,star,0.0061359364,0.006428681,0,0,0,0
1669,0,36,qso,0.0011533385,0.001448545,0,0,0,0
1670,0,38,galaxy,0.0011658607,0.0018090263,0,0,0,0
1671,0,28,galaxy,0.0008221428,0.0010650826,0,0,0,0
1672,0,13,galaxy,0.00055058126,0.0010410171,0,0,0,0
1673,0,37,qso,0.0011861131,0.0014877978,0,0,0,0
1674,0,35,galaxy,0.0022664783,0.0026428932,0,0,0,0
1675,0,49,star,0.0045308135,0.004670483,0,0,0,0
1676,0,7,qso,0.0016146653,0.001916597,0,0,0,0
1677,0,20,galaxy,0.007133529,0.0075288736,1,1,0,0
1678,0,46,galaxy,0.00028086043,0.00063255895,0,0,0,0
1679,0,25,galaxy,0.001343207,0.0017534952,0,0,0,0
1680,0,47,galaxy,0.0024293496,0.0028480012,0,0,0,0
1681,0,0,galaxy,0.0030433175,0.0035801213,0,0,0,0
1682,0,1,galaxy,0.0029062696,0.0032696472,0,0,0,0
1683,0,39,qso,0.000189675,0.0005229764,0,0,0,0
1684,0,17,galaxy,0.00080865517,0.0012734071,0,0,0,0
1685,0,26,galaxy,0.0052357684,0.005728957,0,0,0,0
1686,0,21,galaxy,0.0013477665,0.0016266019,0,0,0,0
1687,0,20,galaxy,0.0046364632,0.005033623,0,0,0,0
1688,0,46,galaxy,0.0005966236,0.0010501194,0,0,0,0
1689,0,4,star,0.0041792206,0.004267319,0,0,0,0
1690,0,38,galaxy,0.00076373894,0.0014539928,0,0,0,0
1691,0,44,galaxy,0.00053873035,0.0010679036,0,0,0,0
1692,0,32,galaxy,0.0035135003,0.0039790883,0,0,0,0
1693,0,19,galaxy,0.002860684,0.0033413349,0,0,0,0
1694,0,8,qso,0.0020547472,0.0022614258,0,0,0,0
1695,0,34,galaxy,0.0005692314,0.0013631653,0,0,0,0
1696,0,23,galaxy,0.0016155499,0.0021939753,0,0,0,0
1697,0,7,galaxy,0.0016564707,0.0021957227,0,0,0,0
1698,0,17,galaxy,0.0008657845,0.0017712793,0,0,0,0
1699,0,48,star,0.006488644,0.006596858,1,0,1,0
1700,0,13,star,0.0015492328,0.0017475557,0,0,0,0
1701,0,8,galaxy,0.0035429194,0.004252433,0,0,0,0
1702,0,34,galaxy,0.0005474105,0.0013335116,0,0,0,0
1703,0,9,galaxy,0.0029191938,0.0034323947,0,0,0,0
1704,0,45,galaxy,0.0038603835,0.0041031633,0,0,0,0
1705,0,42,star,0.0038916275,0.0040638433,0,0,0,0
1706,0,49,galaxy,0.0013054457,0.0021477304,0,0,0,0
1707,0,45,star,0.007409635,0.0075711035,1,1,0,0
1708,0,12,galaxy,0.0029636137,0.0038398977,0,0,0,0
1709,0,10,galaxy,0.0005079595,0.0009897368,0,0,0,0
1710,0,17,qso,0.0002891379,0.00050902105,0,0,0,0
1711,0,23,star,0.00265056,0.0027662916,0,0,0,0
1712,0,43,star,0.0025360845,0.0027691086,0,0,0,0
1713,0,36,galaxy,0.001450797,0.0021533289,0,0,0,0
1714,0,32,galaxy,0.0022162667,0.0026165545,0,0,0,0
1715,0,43,star,0.0026673619,0.0027799413,0,0,0,0
1716,0,32,galaxy,0.0020519923,0.002834662,0,0,0,0
1717,0,18,galaxy,0.0005353886,0.00091115135,0,0,0,0
1718,0,20,galaxy,0.004956096,0.0052675945,0,0,0,0
1719,0,25,galaxy,0.0023046562,0.0026121147,0,0,0,0
1720,0,4,galaxy,0.0026330743,0.0031494636,0,0,0,0
1721,0,37,galaxy,0.0016605443,0.0020077268,0,0,0,0
1722,0,32,star,0.0047873734,0.004949445,0,0,0,0
1723,0,36,galaxy,0.0033618014,0.0038567784,0,0,0,0
1724,0,26,galaxy,0.0038709524,0.0042202324,0,0,0,0
1725,0,39,galaxy,0.00054424145,0.0013360668,0,0,0,0
