objid,ra,dec,label,gz_cw_frac,gz_ccw_frac,split
syn_cw_000519,85.96663609735414,-5.851278698281426,cw,0.9477484484211313,0.07720124763099905,train
syn_cw_000520,9.780271641201534,-52.17544904874095,cw,0.86958970652185,0.09092202058615602,val
syn_cw_000521,193.93264726297713,-0.26249903588517043,cw,0.8158210549934947,0.06567801047242941,train
syn_cw_000522,295.9571378160812,-14.349599099092522,cw,0.9163417776387992,0.09644766539008116,val
syn_cw_000523,73.35592528596807,2.7995557433689555,cw,0.8430706937126864,0.07928544190338394,train
syn_cw_000524,207.9336117172167,16.14989010603645,cw,0.9196871239423842,0.039597047266245494,train
syn_cw_000525,329.4324246265356,3.9634640695367978,cw,0.8236932234253023,0.06958991181688025,train
syn_cw_000526,285.5740861577716,-21.988598751896802,cw,0.928576888549813,0.09061432547657665,train
syn_cw_000527,99.68561545601122,58.02257672582665,cw,0.8211067292073138,0.020201566840249,train
syn_cw_000528,66.32094212568941,47.27876520094445,cw,0.8981438828487444,0.015210428322227288,train
syn_cw_000529,158.51643061260563,13.835763008376247,cw,0.8125196127484076,0.08824163684073388,train
syn_cw_000530,289.29727275895266,0.6248128291965855,cw,0.9450689922888756,0.04177609792750997,val
syn_cw_000531,354.27971485313924,20.150399856435243,cw,0.8952006909880913,0.0165954895295785,train
syn_cw_000532,317.4939929896718,-8.701237449526182,cw,0.8243350108673719,0.001260751997575904,train
syn_cw_000533,201.51204610981773,3.2879546547211618,cw,0.9079030433553739,0.08902580530178023,train
syn_cw_000534,28.58637047149063,27.779578840843484,cw,0.8281117916146373,0.0858177053157164,train
syn_cw_000535,294.8628649901962,4.895250598265321,cw,0.9065364197934968,0.03143501131837484,train
syn_cw_000536,169.62044361581326,38.5964277252566,cw,0.8688897795759821,0.03577982653254418,train
syn_cw_000537,177.91648101010796,39.3899102924662,cw,0.8502812071056309,0.01737615931357438,test
syn_cw_000538,256.3250473190811,39.11738552496982,cw,0.81509562177853,0.023987411275594474,val
syn_cw_000539,51.109916313957804,-18.24703061014,cw,0.8675526468358119,0.07488263369633065,train
syn_cw_000540,234.4131305574027,14.511428097411738,cw,0.8528562419914482,0.084144755308476,train
syn_cw_000541,169.66338026333923,57.49259256181854,cw,0.8951213207443606,0.012626474156450275,train
syn_cw_000542,243.42392234715624,-20.987518148196123,cw,0.9029490795029147,0.006964114816240575,train
syn_cw_000543,62.95731738334538,42.688471068694355,cw,0.8340769335535273,0.08370411252429401,train
syn_cw_000544,100.53939184358775,17.145829207044912,cw,0.9041225860264747,0.051265475314505295,train
syn_cw_000545,109.91184361082327,-34.482674835468465,cw,0.804978403184364,0.03039464012407238,train
syn_cw_000546,235.1386045912619,52.59657821381792,cw,0.9306806723394578,0.07660647765353026,train
syn_cw_000547,283.8410435711875,19.798188417119434,cw,0.8390430286349005,0.09071950307058299,train
syn_cw_000548,241.46363228610025,7.252875717652799,cw,0.8166484203820222,0.04470555438064255,train
syn_cw_000549,165.72897763269347,43.7476331427204,cw,0.8819972330281683,0.038040054897040966,train
syn_cw_000550,351.6481182638374,-46.71352880084212,cw,0.8633822642467918,0.004202467517140529,train
syn_cw_000551,266.36548347609494,50.16918626389807,cw,0.8420055994325735,0.08583416767991209,train
syn_cw_000552,105.19856296628319,49.292419397269825,cw,0.9130942855395177,0.08049067768414386,train
syn_cw_000553,6.48236001616362,55.53724284888311,cw,0.9090006488105485,0.030475109538613335,train
syn_cw_000554,298.5820793491849,-26.21745619020841,cw,0.9309130759349192,0.011258039041193702,train
syn_cw_000555,253.32695188588647,4.883817197389234,cw,0.8144801705293162,0.0241893828258839,test
syn_cw_000556,4.465453059833324,-3.747844144259304,cw,0.8451897891140001,0.05983574842977588,train
syn_cw_000557,107.00561077510218,-24.00970661916184,cw,0.9114789798097406,0.004814283597835345,train
syn_cw_000558,325.04219826911543,42.27166492694178,cw,0.900170702483961,0.05932215701073843,val
syn_cw_000559,321.2288993302748,-37.760378456554264,cw,0.8118453743286244,0.02395101699095381,train
syn_cw_000560,286.0481803320685,-55.839567992822,cw,0.8874210252625235,0.099543751619131,val
syn_cw_000561,308.0505937815142,2.5734826852307364,cw,0.8095461363929964,0.08313735143857098,train
syn_cw_000562,215.6322629437958,-46.20804035285198,cw,0.8140785927235035,0.09096268194365925,train
syn_cw_000563,240.91209465770822,39.51441591801067,cw,0.9318468350423401,0.05717723520483223,val
syn_cw_000564,186.28068663181486,-8.348710761481179,cw,0.8475419881686679,0.04345959608587118,train
syn_cw_000565,278.5966760628563,12.230811721815783,cw,0.9338784934932269,0.04433800143791877,train
syn_cw_000566,218.55224833875144,15.756906371038639,cw,0.8887545743459488,0.07026337730855163,train
syn_cw_000567,85.47604861493026,1.483653305494876,cw,0.8156337204212522,0.038451132764481255,train
syn_cw_000568,175.5601447036552,18.266911145456703,cw,0.9425796578879306,0.06006510665483559,train
syn_cw_000569,267.69380982356154,0.7519271394243319,cw,0.8951156047064497,0.007093221613377343,train
syn_cw_000570,91.58096910306492,-16.577628815383356,cw,0.8708740032509771,0.004564874550238374,train
syn_cw_000571,50.40867511919436,-26.78228306504331,cw,0.9457299036351576,0.033134700710305075,train
syn_cw_000572,173.5347809203497,-36.468274471392846,cw,0.8916170106613652,0.02806832155159743,train
syn_cw_000573,74.51732823783364,1.9887154135174896,cw,0.8008258698740631,0.0007664032649225328,train
syn_cw_000574,78.8647712766688,-55.593436499901465,cw,0.8162038631196038,0.03388606493387516,test
syn_cw_000575,288.9308446487326,8.645837204316095,cw,0.8769001588934625,0.029348882320812165,train
syn_cw_000576,335.4313389958139,-12.358195051537002,cw,0.8130639150193658,0.06170665161178013,train
syn_cw_000577,40.98182165157651,-18.57322286379695,cw,0.8761117908076714,0.08742225246851759,train
syn_cw_000578,177.67676892244273,24.271051923799718,cw,0.9489225258498606,0.013148911989798163,train
syn_cw_000579,98.90334918702703,-12.65087092828243,cw,0.8632742267808248,0.04110210752655458,val
syn_cw_000580,326.73996092035975,25.683917336022773,cw,0.8911857821136056,0.03093727178627821,val
syn_cw_000581,296.5645383196661,54.60726137819867,cw,0.923179742382534,0.00015651051914729043,train
syn_cw_000582,229.10449326602654,-53.86375422694791,cw,0.8386410830500584,0.005952470034777169,val
syn_cw_000583,217.3663630617796,22.39078961911281,cw,0.8171731457098859,0.03838388830449795,val
syn_cw_000584,164.24514322399511,-15.71363738869001,cw,0.818153750072779,0.041894779018747545,test
syn_cw_000585,270.4240972110305,-51.47908025600934,cw,0.8120270021122855,0.035477129183598424,val
syn_cw_000586,339.02125618281303,20.228717606749683,cw,0.9018004935008848,0.0361919990837865,train
syn_cw_000587,213.71788483507385,-58.784257916670796,cw,0.8954144069614314,0.09132869475762367,test
syn_cw_000588,220.5264486041349,44.8438312159614,cw,0.9085959583199141,0.012055841640369026,test
syn_cw_000589,324.88319062290304,-52.026738677307016,cw,0.8800951208821646,0.014213712379345766,val
syn_cw_000590,4.214379863125464,-9.355888784683316,cw,0.8442561061481235,0.048600049379760306,train
syn_cw_000591,207.7919592244383,-54.75131132292632,cw,0.8184504942685619,0.055864239645042536,train
syn_cw_000592,123.54024714215696,27.500818505933765,cw,0.897843747288791,0.08456043629899068,train
syn_cw_000593,249.2974176009211,-8.408270713182226,cw,0.9009449933591649,0.027538117425541853,test
syn_cw_000594,110.27285956015656,34.6782191904952,cw,0.8669629274602374,0.07983803405183526,train
syn_cw_000595,296.07205452058025,42.90748051935405,cw,0.9374952853761811,0.04309852205132963,train
syn_cw_000596,114.79205459560998,9.863849591293658,cw,0.8556758635156442,0.0601074166800233,train
syn_cw_000597,254.01091055177687,22.608602219056422,cw,0.8561829330530183,0.016686020169875283,train
syn_cw_000598,154.9905618463947,-42.88870271017095,cw,0.9335145552775713,0.034587746073785744,train
syn_cw_000599,55.605509000396566,-56.94626881130989,cw,0.8968733579429726,0.06369023174547432,train
syn_cw_000600,122.617499969265,-51.39457333828188,cw,0.8614443342342848,0.03112174950633936,test
syn_cw_000601,243.76343030460336,12.693509934322847,cw,0.854689059229631,0.02178925542549901,test
syn_cw_000602,355.6929478160131,-5.519805456466216,cw,0.9032411353670355,0.014055296757836079,train
syn_cw_000603,174.81229187738322,-56.695593615664144,cw,0.8758182676865676,0.09640174071177024,train
syn_cw_000604,138.3144166748881,-55.32047849101061,cw,0.8046433686379015,0.03879867599468695,val
syn_cw_000605,57.608977126749856,-57.19774844061769,cw,0.9134320420925266,0.04585230088818907,train
syn_cw_000606,104.12811791015562,48.00998196197769,cw,0.8174208440300789,0.09559188289553193,train
syn_cw_000607,113.02801825584702,46.60844067704174,cw,0.8904414314719192,0.08267073597414876,train
syn_cw_000608,354.2447387557671,-25.391347461750513,cw,0.944170322811139,0.038948189490242036,train
syn_cw_000609,138.78428570529204,-19.153547489459314,cw,0.8812111411021378,0.01541450431784871,test
syn_cw_000610,199.33613472888402,5.004577489200486,cw,0.9142852718907305,0.08336499619375856,train
syn_cw_000611,158.55888611247266,-23.720010077820753,cw,0.8389002345975642,0.019462383670487193,val
syn_cw_000612,20.753129591648957,-18.906242539834402,cw,0.8405371538196176,0.09664173858664074,train
syn_cw_000613,200.7751774500158,-18.326755316339096,cw,0.8870701401490544,0.013919670134569552,test
syn_cw_000614,159.85574971279306,15.148118570527657,cw,0.8733346747688677,0.04017788006543243,train
syn_cw_000615,357.7854200038913,45.63777145787124,cw,0.893510893723916,0.05693773611822828,train
syn_cw_000616,223.43777273685026,-35.84254706130801,cw,0.8592706614896478,0.003945953289089932,train
syn_cw_000617,171.1965734952576,5.1629500749195785,cw,0.8341624604154815,0.09640288471655138,train
syn_cw_000618,327.4036599374071,26.6571882547087,cw,0.8800079943148045,0.0869969159647685,val
syn_cw_000619,47.03484377644665,34.861175312986205,cw,0.8187231220950273,0.07942106625494055,test
syn_cw_000620,99.2763245704885,45.25086972218267,cw,0.9416063140738097,0.014879596940511565,train
syn_cw_000621,166.56321782354166,57.71848537952221,cw,0.872511115395972,0.08635475225145452,val
syn_cw_000622,211.94334796727514,-14.960411049647774,cw,0.8428675333288805,0.02032230910860873,train
syn_cw_000623,274.247348895971,-13.615139181236657,cw,0.8766913193301127,0.0492325480001182,train
syn_cw_000624,207.82045052392724,43.86925747494627,cw,0.9471109015375144,0.0407584208573817,train
syn_cw_000625,297.9068119582691,31.743335358566114,cw,0.886029342718336,0.09560471436119332,train
syn_cw_000626,72.17082559022501,-46.88829476284543,cw,0.9280942950433133,0.04391498166337483,train
syn_cw_000627,304.90878751454176,47.17082462344979,cw,0.8093686390428607,0.08834647629860608,train
syn_cw_000628,161.39485993299198,1.251898680507864,cw,0.8939888766639816,0.09263826067300868,val
syn_cw_000629,6.881793994715051,-2.778783801861948,cw,0.9031583063645842,0.07227069576982285,train
syn_cw_000630,249.31167535335888,-43.867784471025374,cw,0.8449093382557522,0.035871552541701344,val
syn_cw_000631,289.5973947646218,-26.548815310253637,cw,0.8316057445800805,0.09574480190380963,test
syn_cw_000632,3.190782640848804,59.73850268183739,cw,0.9015231948286094,0.08284692994491172,val
syn_cw_000633,106.06298268462953,-58.2821666799528,cw,0.9106804277842295,0.08341445970006758,train
syn_cw_000634,266.57140750326687,-42.85796552389937,cw,0.9130141883385454,0.07689227821076411,train
syn_cw_000635,237.07458564121976,31.93391193547035,cw,0.9268882159516598,0.06136041142374585,train
syn_cw_000636,31.897697029084462,-1.4846628399346997,cw,0.8116474002007408,0.040754303103243086,val
syn_cw_000637,146.55833608522596,-52.07881870317101,cw,0.8523230800954219,0.011099809879131485,test
syn_cw_000638,290.96467560331996,53.72256311573649,cw,0.8108474712886908,0.09551152072917014,train
syn_cw_000639,188.12757576122826,-24.05211864553513,cw,0.8115293112914246,0.05006242680704179,train
syn_cw_000640,286.0255960166695,24.850377272003783,cw,0.8075339017195962,0.007290183536790351,test
syn_cw_000641,145.03438174774936,-24.56514071424681,cw,0.8348576484584073,0.028100449890871362,test
syn_cw_000642,289.25378758687845,51.50736643582246,cw,0.860765404179135,0.09061110021324971,train
syn_cw_000643,115.7384524492375,-2.82756163874501,cw,0.8339043496724,0.0640476042175844,test
syn_cw_000644,352.4332014629312,12.419171525205442,cw,0.8536721126170324,0.06478174459905284,train
syn_cw_000645,44.251444247539524,46.63908963184784,cw,0.8754625926169755,0.04493497420396421,train
syn_cw_000646,210.9113238432669,14.974063534728288,cw,0.810766370933977,0.06826172212234025,train
syn_cw_000647,87.09540491359066,25.674315900790774,cw,0.9233802191576296,0.08039585075525203,test
syn_cw_000648,198.90034826684007,2.420387077290144,cw,0.8214313942009118,0.07753461504031356,train
syn_cw_000649,97.70737696081717,-0.3965492618464168,cw,0.8426411139391276,0.013382836299969315,val
syn_cw_000650,226.64077088102516,-53.48015582125154,cw,0.9122967851189301,0.031758679526111666,train
syn_cw_000651,0.048489481614715224,1.3354967084675735,cw,0.8070277862791405,0.027616955782089947,train
syn_cw_000652,254.51153548405782,-52.477245405376095,cw,0.9259007738534004,0.00038199226585831084,train
syn_cw_000653,88.8565929126848,28.90848673824857,cw,0.847440522459396,0.010189238806601353,test
syn_cw_000654,129.68421076815403,-27.552805633856934,cw,0.9264067853240833,0.031334791758514315,test
syn_cw_000655,284.0156898393626,47.024657377288165,cw,0.8650726129364794,0.0909943143854392,train
syn_cw_000656,135.83449942674943,55.689409978812975,cw,0.813393428678836,0.06870192665032428,train
syn_cw_000657,177.77305456449432,-13.482143345322356,cw,0.8949067818122902,0.07038570916343312,val
syn_cw_000658,1.5707770741112714,-39.96562935033616,cw,0.9069569075951478,0.06663854135782064,train
syn_cw_000659,347.7771018463238,31.324534830093967,cw,0.9426159061597008,0.0702540501534807,train
syn_cw_000660,107.29879511019953,-47.356209329897226,cw,0.9172735795017404,0.06441492214759159,val
syn_cw_000661,17.346964461586644,-16.7939440918826,cw,0.943519972322643,0.050040114571020124,val
syn_cw_000662,155.78248896709368,-5.076047380884724,cw,0.8313324086007746,0.03687071708647952,train
syn_cw_000663,133.13277215538358,-53.71739757750331,cw,0.9151351442776878,0.0416504431903879,val
syn_cw_000664,295.9847592539124,42.041760134387445,cw,0.8317991082047987,0.06573534821701287,val
syn_cw_000665,170.0214494986734,45.61880855057821,cw,0.8323611018764682,0.06778132003100443,train
syn_cw_000666,218.79076401098013,-24.563822691380068,cw,0.8204901355476759,0.06516397604772765,train
syn_cw_000667,265.89508492763906,-22.124718748398003,cw,0.8967248906033471,0.03951309076115033,train
syn_cw_000668,256.75447798174235,-36.094167012713626,cw,0.9335322503954262,0.028740959646557974,test
syn_cw_000669,132.40295559221505,-53.028965750358026,cw,0.8167268318481915,0.05158619027123282,val
syn_cw_000670,96.33336362206974,40.25762708906332,cw,0.8022040082982431,0.03790940486719362,train
syn_cw_000671,121.44439683687337,-57.68068428988788,cw,0.8186552598500766,0.04136426749186353,train
syn_cw_000672,177.43125040108077,-11.485230329415707,cw,0.8796406517618142,0.059513167490568154,val
syn_cw_000673,3.572575606020827,-4.308580865579536,cw,0.9445248861331383,0.051903228012954876,train
syn_cw_000674,243.91521628522315,-22.576337049974015,cw,0.9160987067229144,0.07729214818761151,train
syn_cw_000675,187.66657715549002,57.12165879350563,cw,0.818832532214398,0.0016947664889580994,val
syn_cw_000676,277.25695623255456,36.8586644837859,cw,0.8180310843680865,0.02655828329586061,train
syn_cw_000677,6.318850811986407,-24.802966706332235,cw,0.9159712810878008,0.0517960527712579,train
syn_cw_000678,125.31441354058371,-15.391284611240366,cw,0.8002030438573202,0.02998005275652359,train
syn_cw_000679,232.72514698965497,56.903333257962856,cw,0.927059124047585,0.0023594964645529126,train
syn_cw_000680,323.48181768294216,33.98380959583511,cw,0.9170564185356471,0.04579957590035715,test
syn_cw_000681,143.281905463621,-23.650112540016885,cw,0.8098542288431549,0.022823536349369913,val
syn_cw_000682,88.77730859208886,-1.9107516347758065,cw,0.9121166609895042,0.047380982839794666,train
syn_cw_000683,20.82400180097782,54.934776118584466,cw,0.9414086478641168,0.07851895431484085,train
syn_cw_000684,356.87804456311943,5.337879936031555,cw,0.944415252537981,0.007560504061675077,val
syn_cw_000685,131.64506937409368,-32.9542478391881,cw,0.8293749626201405,0.01408029488926761,train
syn_cw_000686,224.0689109637588,33.75862268967661,cw,0.8867447599130541,0.014696270958820968,test
syn_cw_000687,292.0045571760495,16.31456485964742,cw,0.8582248559190494,0.0674130295536063,test
syn_cw_000688,93.56579252741983,-18.576934980694737,cw,0.9376228764697986,0.02905045056714204,train
syn_cw_000689,169.19577653685718,46.81693648752176,cw,0.9061582025401291,0.006220322616470275,train
syn_cw_000690,53.02909594042932,-59.05900910736998,cw,0.8946382685343746,0.04476734254104184,test
syn_cw_000691,48.33894632481919,54.95209452681246,cw,0.879448958591843,0.02418932941128892,train
syn_cw_000692,180.21728561569472,21.55443992821293,cw,0.8114358826960347,0.0274703815047892,test
syn_cw_000693,290.5075767182377,-4.84021555168065,cw,0.8819865713048443,0.04328160022094693,train
syn_cw_000694,15.803979351481843,-40.11002642158129,cw,0.8668312458112837,0.020918546540792782,train
syn_cw_000695,17.992450317484344,41.237959686218844,cw,0.9471788793746174,0.07931428739967394,train
syn_cw_000696,307.3625718136801,-30.962744361954556,cw,0.94409404632698,0.01969257044534284,train
syn_cw_000697,342.5147317302596,59.37831527591412,cw,0.9067584208619074,0.0981143731791822,train
syn_cw_000698,205.03432064415733,-28.85498601886916,cw,0.8655493828498432,0.0593560935378786,train
syn_cw_000699,26.309362329725396,14.68119175406953,cw,0.9471766755143443,0.019010764978372764,train
syn_cw_000700,285.33424186381797,48.94785525355432,cw,0.9415552389230332,0.09601356044054472,train
syn_cw_000701,187.7254699397299,57.27694895898044,cw,0.9135965310701659,0.01616714362369619,train
syn_cw_000702,171.6840383284692,26.199741044640476,cw,0.8371010473728625,0.06406151835488874,train
syn_cw_000703,239.97617245678293,-40.47603074297209,cw,0.8847627968679135,0.07716269109786078,test
syn_cw_000704,179.6024392329391,-58.54762598686711,cw,0.8013557703618939,0.03570293439700122,train
syn_cw_000705,333.4298646354415,-32.558786447566945,cw,0.8951545533307531,0.02220758706933206,train
syn_cw_000706,115.80119627743751,41.76505075217807,cw,0.909329216340492,0.009539927731321063,train
syn_cw_000707,154.3327275551161,-56.49962836256827,cw,0.8721335219904514,0.06624340117010681,train
syn_cw_000708,42.66094449533456,-25.33380733090012,cw,0.8596754938253236,0.09195310246560498,train
syn_cw_000709,357.57180555226705,-54.610644120526096,cw,0.9141511885243089,0.03717240664023432,train
syn_cw_000710,141.2849470426128,30.511796801642717,cw,0.9377639648218113,0.09509285945025485,val
syn_cw_000711,207.7641309737955,-17.145460883939663,cw,0.9181323628788169,0.025100138326230027,train
syn_cw_000712,203.0666503800664,-16.97058461701522,cw,0.8984946610561815,0.02403989128935069,train
syn_cw_000713,68.97346046453728,50.188690401052455,cw,0.8152705524424306,0.05059579077349317,train
syn_cw_000714,79.50700186668321,-55.32840440091991,cw,0.805402822743714,0.017522177210582735,val
syn_cw_000715,312.0373276221601,-26.102550722756803,cw,0.9425688755862944,0.05816222929891936,train
syn_cw_000716,157.1811083167558,9.610660160334547,cw,0.8775047577839402,0.07587762537573252,train
syn_cw_000717,101.69858375022682,-17.63395300796371,cw,0.9341141453799877,0.09464565131504055,train
syn_cw_000718,321.32096189513084,-9.666240725122371,cw,0.9170548254510322,0.04763357333010988,test
syn_cw_000719,179.11434677259678,-35.438386913125925,cw,0.8886695454887775,0.018613589775334793,val
syn_cw_000720,119.36329166418976,42.60362419439221,cw,0.8310613713816283,0.007115828517343281,train
syn_cw_000721,24.84273334061387,52.89414246037295,cw,0.8760380656942752,0.040941207181701834,train
syn_cw_000722,291.91628916285066,40.29911134926192,cw,0.8498286549673407,0.06936180574737953,train
syn_cw_000723,277.60421370667916,18.55808242391454,cw,0.822739261220015,0.08758830835170571,train
syn_cw_000724,194.07403898496312,-26.103308835599556,cw,0.8637842278156541,0.003757109039890738,test
syn_cw_000725,46.03204844007032,31.865610061903297,cw,0.8000017452133049,0.04165658284822922,val
syn_cw_000726,188.10366519081185,-53.44386959988333,cw,0.94596172444585,0.022612533124967193,train
syn_cw_000727,109.51153906906112,-23.526898529396718,cw,0.8345624993176025,0.0001473822086311416,train
syn_cw_000728,262.5641258716787,56.02145997591424,cw,0.8336440224927568,0.06630471918034224,train
syn_cw_000729,267.0826777051374,41.811045490862966,cw,0.8633943795520415,0.030293090564042925,train
syn_cw_000730,117.10624824829121,25.51455997182154,cw,0.9225169199758454,0.018161396775660265,train
syn_cw_000731,133.53876293679548,48.232823609898006,cw,0.9210040279542109,0.09848584027624759,train
syn_cw_000732,271.52937348554906,-12.816575876649324,cw,0.8885956750991957,0.06610142542473203,train
syn_cw_000733,28.244093874164623,5.3396350924638085,cw,0.9063981242708915,0.01673213040010604,train
syn_cw_000734,281.02741827320057,10.052733661693395,cw,0.9428332678546392,0.0042422298206891695,train
syn_cw_000735,95.51740951996811,12.186465515978881,cw,0.8444839868308897,0.07144241640712422,val
syn_cw_000736,273.2419017078952,-47.69808431202307,cw,0.8770781696310153,0.05088905555910559,train
syn_cw_000737,132.9410772775948,51.95098350836065,cw,0.9241259479809832,0.06972093819096369,train
syn_cw_000738,257.1575888645991,-4.594062742425706,cw,0.9381491781644864,0.06945954272532855,train
syn_cw_000739,262.4331821960939,43.402908454481434,cw,0.8411107384013287,0.0807070903866703,val
syn_cw_000740,70.28661706433714,-18.55896573061346,cw,0.8503415681404765,0.09785254683891406,train
syn_cw_000741,308.35340054925365,24.140383390831175,cw,0.9090585142423085,0.05620727944025711,train
syn_cw_000742,340.95264015906685,-0.4489496541166176,cw,0.8570776564804842,0.0163035336931591,train
syn_cw_000743,283.0340348139809,28.13327184907098,cw,0.8576532557786203,0.0025193413959229364,test
syn_cw_000744,302.03903797848386,-58.62984198551116,cw,0.9055549669443577,0.0970257109726057,train
syn_cw_000745,157.55807813335323,-31.80319140048567,cw,0.9057306515065073,0.08171281420155851,test
syn_cw_000746,196.71491378802503,56.044233030737544,cw,0.8077503082486942,0.05047955983045282,train
syn_cw_000747,258.643421036118,43.516856537901475,cw,0.8268883417861685,0.08000034817636814,train
syn_cw_000748,198.9745472586763,-12.413558161204413,cw,0.8197572542868641,0.08652957589089125,train
syn_cw_000749,56.61835494469753,-22.825456894908093,cw,0.8435068297943655,0.08714140341908544,train
syn_cw_000750,242.1730779152033,35.601767662964676,cw,0.8375701848188749,0.062487409960699895,val
syn_cw_000751,205.82855393174952,39.93964521459253,cw,0.9359130590721891,0.0012156771477386807,train
syn_cw_000752,242.64717086116536,-53.77970410563252,cw,0.8823287997616034,0.028763272904367823,train
syn_cw_000753,110.43957582797083,-17.64497958571721,cw,0.8931938673574416,0.03340499656687692,train
syn_cw_000754,263.77165821250094,-11.456713731135636,cw,0.8102529800464938,0.07837598424841073,train
syn_cw_000755,102.87299685337416,-8.067974448088485,cw,0.9028165824832852,0.0332456157148712,train
syn_cw_000756,20.370836212817625,-15.129474358462367,cw,0.9416672874041455,0.06417343972985583,test
syn_cw_000757,241.73249352019448,15.873858436516784,cw,0.8298488208439155,0.04183338641022802,train
syn_cw_000758,270.3383274107946,-47.835252293620904,cw,0.8416779164134569,0.027631910846585363,train
syn_cw_000759,155.52681393402216,57.64424891306221,cw,0.8101253820025733,0.05187009943805951,train
syn_cw_000760,64.57128552439576,56.48118544916929,cw,0.8169955257091197,0.04036010023615913,train
syn_cw_000761,265.6385945404582,24.54653136329344,cw,0.8634092955340898,0.034652416795271826,train
syn_cw_000762,143.1404562790334,-28.286848420963288,cw,0.83079994080602,0.048303969755889,train
syn_cw_000763,96.67215218433864,-25.50460021232999,cw,0.8985134095211836,0.09685373316998923,train
syn_cw_000764,217.30939220137503,-50.762463952204044,cw,0.81133754207811,0.0951423220845566,train
syn_cw_000765,107.0246845106401,-48.951961670102946,cw,0.8898566880725572,0.06236487782902661,train
syn_cw_000766,233.46173524272774,-27.91175665709504,cw,0.8022666026321713,0.09650153694544719,train
syn_cw_000767,90.32149644879689,21.1231545663057,cw,0.9059944804818065,0.06100074170794857,train
syn_cw_000768,112.64666191691336,-27.46844954831211,cw,0.8896502424054055,0.08660956336116915,train
syn_cw_000769,340.8241424124224,-47.291303471549085,cw,0.8232242918896581,0.09447362587830797,train
syn_cw_000770,265.1526822005253,45.959258979572766,cw,0.8303948951203015,0.05875858711094019,val
syn_cw_000771,252.4102539902905,21.613426253636717,cw,0.8612227536300048,0.0015394891691308478,train
syn_cw_000772,209.8533804495347,-29.627815298446947,cw,0.8675381369214336,0.09575810150838174,train
syn_cw_000773,143.6527143512765,40.776192799731206,cw,0.8282810908623877,0.06724604980250289,train
syn_cw_000774,351.72250359801967,-47.77282789524759,cw,0.8012479913340789,0.04335827926326144,train
syn_cw_000775,33.34517389849219,29.806121961147767,cw,0.9371822995772838,0.043402097270875885,test
syn_cw_000776,93.13619117595874,-7.871601719206829,cw,0.9085171726775002,0.0009054161580370979,val
syn_cw_000777,212.20343621449098,13.595002186485488,cw,0.8956532370343904,0.024202207998087723,train
syn_cw_000778,257.0589804161256,-49.03302164018683,cw,0.8298905504700201,0.0877470046654482,train
syn_cw_000779,265.94033426156386,-58.35053351863857,cw,0.8372564390554701,0.021440648299316457,train
syn_cw_000780,97.49027809331012,-30.29282756641363,cw,0.8093789443614269,0.045894051659682036,test
syn_cw_000781,263.78405092301944,12.807806966092372,cw,0.900930750289712,0.008114917853623916,train
syn_cw_000782,342.5366556636434,40.619020061162985,cw,0.9207635477743494,0.08229838050417676,val
syn_cw_000783,335.77578292779407,5.31047593364373,cw,0.8300423026801439,0.06167836078525412,train
syn_cw_000784,267.43733772045806,28.55008720248304,cw,0.8782173536250321,0.006845871933357806,train
syn_cw_000785,133.600657834846,50.49199301560289,cw,0.887667336463614,0.05383319432557135,train
syn_cw_000786,96.78726517758966,-15.786129610010533,cw,0.9343019133729754,0.06664630475268357,val
syn_cw_000787,283.4593296308398,-5.478549231881388,cw,0.8945370829184237,0.024838360874320755,train
syn_cw_000788,253.96589890205505,-8.687839955599522,cw,0.8663818272222119,0.06493223245768817,val
syn_cw_000789,337.0610237288136,-52.31923840696549,cw,0.9237114856020512,0.029238311041219312,train
syn_cw_000790,159.81100362229603,-57.37040054699892,cw,0.845156911675147,0.05026312426301305,train
syn_cw_000791,20.223387845078044,-1.0685124740201815,cw,0.9390665943287642,0.010539321810780523,train
syn_cw_000792,275.1986621071816,-10.839473594880886,cw,0.8982760571786508,0.026023659798522936,val
syn_cw_000793,57.41721451488898,-40.74448628745283,cw,0.8105737918464717,0.018564670490124304,val
syn_cw_000794,239.11897859602857,45.802873421220966,cw,0.9221188528386743,0.06851343098744841,train
syn_cw_000795,39.75547082799696,-25.297506444486018,cw,0.8464710312983704,0.024995694639762124,train
syn_cw_000796,185.4020374955003,4.2664577855607035,cw,0.8535328962756665,0.035378915873643606,test
syn_cw_000797,298.2800152461893,34.71514179836227,cw,0.8461693747521118,0.09137884438732594,val
syn_cw_000798,343.0134061209022,-20.7908949563951,cw,0.8531637423189583,0.05056341534219588,train
syn_cw_000799,338.8034925121225,45.15833197707738,cw,0.8153851943875385,0.039273074327141624,train
syn_cw_000800,199.21362830991785,0.375896706184804,cw,0.8290794601905339,0.08588167711681548,test
syn_cw_000801,243.69868187886144,40.54900498221643,cw,0.9288146419024208,0.07483558536657398,test
syn_cw_000802,158.11581644989823,13.265610601850952,cw,0.8240548109179615,0.06736454174749078,train
syn_cw_000803,64.53117206614107,23.27395086121882,cw,0.8344397241130953,0.011755130015021998,train
syn_cw_000804,59.502416451464676,-59.76094377371157,cw,0.9078109426780295,0.07324010490583792,train
syn_cw_000805,185.3760059687734,-40.63646387335396,cw,0.8125331506266035,0.001912896643728701,train
syn_cw_000806,59.669343707479456,46.902664197977614,cw,0.8362305262552523,0.035427132721721565,train
