ra,dec,total_flux_144,peak_flux_144,compactness,angular_size,spectral_index_nvss,spectral_index_first,type,log_total_flux,log_angular_size,recon_error,error_sigma,radio_class,is_uss,panstarrs_match,wise_match,optical_id,no_optical_counterpart
154.86626,45.52784,695.9475,724.6384,0.987,2.504,1.658,-0.331,anomaly,2.8425764790929264,0.3986343245383921,1.0796894,7.8043003,gps_candidate,False,True,True,True,False
172.5033,31.54192,887.3347,370.4006,0.3339,65.705,-0.707,-0.513,resolved_agn,2.9480874653168168,1.8175984196326176,1.0785116,7.795353,unclassified_anomaly,False,False,False,False,True
139.7082,31.95043,909.6576,362.6886,0.4126,21.678,-0.526,-0.593,resolved_agn,2.95887795230649,1.3360192119516658,1.0773034,7.7861753,unclassified_anomaly,False,False,True,True,False
235.12582,34.48283,892.2081,414.7152,0.4308,66.055,-0.646,-0.63,resolved_agn,2.9504661617091563,1.8199056968971499,1.076655,7.7812495,unclassified_anomaly,False,False,False,False,True
137.80969,43.18724,899.9159,404.7558,0.4832,21.382,-0.71,-0.818,resolved_agn,2.9542019251365197,1.330048325210463,1.0754005,7.771719,unclassified_anomaly,False,False,False,False,True
246.65186,62.15373,845.2677,451.2237,0.4508,40.347,-0.551,-0.564,resolved_agn,2.926994273707958,1.6058112483051168,1.0745803,7.7654886,unclassified_anomaly,False,True,False,True,False
214.79039,40.16907,632.5723,603.0689,0.8678,2.516,1.577,0.493,anomaly,2.801110170474839,0.4007106367732313,1.0741036,7.7618675,gps_candidate,False,False,False,False,True
224.96468,28.11906,934.1904,415.8121,0.4653,90.893,-0.675,-0.58,resolved_agn,2.970435400043984,1.9585304379146693,1.0730262,7.7536826,unclassified_anomaly,False,False,False,False,True
130.03609,27.51805,1069.3204,325.4577,0.3235,44.844,-0.999,-1.011,resolved_agn,3.029107852171827,1.6517043438972625,1.0676569,7.712894,unclassified_anomaly,False,False,False,False,True
161.01275,62.9831,1063.8461,308.1793,0.3262,111.997,-0.506,-0.446,resolved_agn,3.026878805820829,2.049206389626473,1.0668329,7.7066345,unclassified_anomaly,False,False,True,True,False
122.9108,27.24904,1000.6193,349.806,0.3509,34.808,-0.62,-0.651,resolved_agn,3.0002688753239894,1.5416790702846606,1.0655392,7.6968074,unclassified_anomaly,False,True,False,True,False
167.83524,64.29755,898.2212,509.8232,0.4726,44.364,-0.513,-0.456,resolved_agn,2.953383301154621,1.6470306966207315,1.0650313,7.692949,unclassified_anomaly,False,False,False,False,True
136.07116,62.0397,979.0299,381.576,0.4335,65.93,-0.867,-0.902,resolved_agn,2.9907959555485073,1.8190830757437026,1.064592,7.6896114,unclassified_anomaly,False,False,True,True,False
143.58044,35.86902,663.5978,582.1662,0.9113,3.054,0.516,0.346,anomaly,2.82190493755509,0.4848690327204024,1.0629166,7.6768847,gps_candidate,False,False,False,False,True
219.70192,28.09476,881.0252,440.1876,0.4896,87.11,-0.895,-0.955,resolved_agn,2.9449883307326195,1.9400680137393527,1.0622724,7.671991,unclassified_anomaly,False,False,True,True,False
208.60144,40.36346,693.6388,689.7585,0.9724,3.263,0.536,-0.5,anomaly,2.841133378231999,0.5136170737878749,1.0594485,7.6505384,gps_candidate,False,False,True,True,False
161.18087,26.01948,994.578,259.8945,0.282,101.02,-0.561,-0.216,resolved_agn,2.9976388484370533,2.004407364176331,1.0593714,7.6499524,unclassified_anomaly,False,True,True,True,False
139.35148,62.15698,992.2688,342.3612,0.3198,119.46,-0.731,-0.674,resolved_agn,2.9966293360084406,2.0772225104110533,1.0582229,7.6412277,unclassified_anomaly,False,True,True,True,False
139.58209,35.42478,927.2225,397.5379,0.4189,82.922,-0.882,-0.941,resolved_agn,2.967183961682117,1.9186697683191816,1.0579674,7.6392875,unclassified_anomaly,False,False,False,False,True
128.78945,29.45923,843.1956,444.84,0.4858,116.311,-0.577,-0.801,resolved_agn,2.925928331620006,2.0656207896501373,1.0570984,7.6326857,unclassified_anomaly,False,True,True,True,False
136.34619,25.93744,656.1324,616.013,0.8463,1.636,1.667,-0.027,anomaly,2.816991483868852,0.21378329933530416,1.0568788,7.6310177,gps_candidate,False,True,False,True,False
239.09915,25.50709,670.05,570.4277,0.8457,1.494,1.36,0.243,anomaly,2.82610721152752,0.17435059747937998,1.0554467,7.6201386,gps_candidate,False,False,True,True,False
149.52537,46.73023,929.1494,395.8722,0.3868,44.809,-0.581,-0.7,resolved_agn,2.9680855507847372,1.651365251895013,1.0542749,7.6112366,unclassified_anomaly,False,True,False,True,False
124.94068,22.15205,955.9527,348.7484,0.3537,71.344,-0.509,-0.445,resolved_agn,2.9804364041618823,1.853357455005532,1.0520626,7.5944314,unclassified_anomaly,False,False,False,False,True
158.23886,54.58955,977.2217,379.6104,0.4577,54.702,-0.877,-0.89,resolved_agn,2.989993102269492,1.738003205183249,1.0520236,7.5941353,unclassified_anomaly,False,True,True,True,False
189.21326,34.27585,697.0755,572.8329,0.8407,2.105,0.631,0.23,anomaly,2.8432798189267388,0.3232521001716871,1.0519469,7.593552,gps_candidate,False,True,True,True,False
204.20013,42.81139,605.6987,529.9172,0.8087,1.394,0.648,-0.382,anomaly,2.7822566415460286,0.1442627737619906,1.0491314,7.572164,gps_candidate,False,False,True,True,False
145.06267,28.62384,888.884,449.1987,0.4851,100.102,-0.734,-0.723,resolved_agn,2.9488450889263995,2.00044275460506,1.0479598,7.563264,unclassified_anomaly,False,False,False,False,True
146.07865,40.48017,874.8358,395.7226,0.4286,67.961,-0.552,-0.569,resolved_agn,2.9419265469128395,1.8322597605926336,1.0479387,7.5631037,unclassified_anomaly,False,True,False,True,False
212.11842,40.89642,951.1244,339.6491,0.384,34.211,-0.527,-0.552,resolved_agn,2.978237323141704,1.5341657689566073,1.0455959,7.545306,unclassified_anomaly,False,False,True,True,False
124.3102,44.82757,934.2089,390.6013,0.4895,68.012,-0.517,-0.616,resolved_agn,2.970444000398218,1.8325855461473497,1.0450399,7.5410824,unclassified_anomaly,False,False,False,False,True
177.50977,58.89422,823.799,456.675,0.4917,55.431,-0.94,-1.031,resolved_agn,2.9158212604357114,1.7437527135295792,1.044078,7.5337753,unclassified_anomaly,False,True,True,True,False
152.53979,45.312,806.2884,455.4105,0.4931,51.894,-0.88,-1.203,resolved_agn,2.906490411687944,1.715117147491514,1.0423276,7.5204787,unclassified_anomaly,False,False,True,True,False
121.20535,57.45618,938.5454,347.6852,0.3317,42.908,-0.564,-0.57,resolved_agn,2.972455285473709,1.6325382719503707,1.0375078,7.483864,unclassified_anomaly,False,True,False,True,False
148.40221,52.65437,864.6652,397.6662,0.4107,84.957,-0.546,-0.666,resolved_agn,2.9368479803678973,1.9291991682095084,1.0372348,7.48179,unclassified_anomaly,False,False,False,False,True
244.78064,27.97068,801.7108,367.2042,0.4604,17.261,-0.52,-0.51,resolved_agn,2.9040177341010827,1.2370659525554037,1.0353379,7.4673805,unclassified_anomaly,False,True,True,True,False
153.1619,46.88734,584.8569,412.3608,0.8043,3.74,0.958,-0.39,anomaly,2.767049617974963,0.5728716022004802,1.0336542,7.45459,gps_candidate,False,False,True,True,False
217.83477,32.3332,873.5764,399.5294,0.4617,21.813,-0.919,-0.889,resolved_agn,2.9413008928878863,1.3387153993635277,1.0323492,7.4446764,unclassified_anomaly,False,True,False,True,False
223.02778,40.76505,1041.9646,148.6259,0.1602,100.759,-0.896,-0.811,resolved_agn,3.017852964370591,2.003283848617292,1.0294532,7.422676,remnant_candidate,False,False,True,True,False
238.71562,63.09463,894.5375,402.4185,0.3717,91.632,-0.962,-0.784,resolved_agn,2.951598551389364,1.962047165769254,1.0276217,7.408764,unclassified_anomaly,False,True,True,True,False
179.66233,58.15293,935.7497,366.8176,0.3778,28.042,-0.783,-0.798,resolved_agn,2.971159696552299,1.4478089849718143,1.0261532,7.397608,unclassified_anomaly,False,True,False,True,False
224.59186,38.83516,843.8439,379.8819,0.4744,22.836,-0.645,-0.544,resolved_agn,2.9262621153002066,1.3586200343346453,1.0245551,7.3854675,unclassified_anomaly,False,False,True,True,False
168.66535,22.2792,1014.3172,308.878,0.3497,101.761,-0.516,-0.316,resolved_agn,3.006173789974985,2.0075813661143624,1.0230519,7.374048,unclassified_anomaly,False,True,True,True,False
132.31241,64.06266,1034.0518,237.6268,0.2488,82.727,-0.874,-0.636,resolved_agn,3.0145422949384675,1.9176472754204583,1.0223942,7.369052,unclassified_anomaly,False,False,False,False,True
244.47351,37.65376,682.7992,569.9367,0.9585,2.068,1.034,0.141,anomaly,2.8342930036029346,0.3155505344219049,1.0219517,7.3656907,gps_candidate,False,True,True,True,False
244.59542,33.10501,631.6213,604.4586,0.8836,2.07,1.131,0.171,anomaly,2.8004567671825,0.3159703454569177,1.0219398,7.3656,gps_candidate,False,True,False,True,False
165.9238,35.90154,1051.525,297.7727,0.3268,99.664,-0.931,-0.777,resolved_agn,3.021819602493552,1.9985383135300658,1.0188007,7.341754,unclassified_anomaly,False,True,True,True,False
183.61972,44.64918,818.2758,411.6672,0.4752,21.513,-0.555,-0.706,resolved_agn,2.9128997073756904,1.3327009772213803,1.0172961,7.3303237,unclassified_anomaly,False,False,False,False,True
127.99338,41.17008,875.6208,414.464,0.4396,65.718,-0.665,-0.731,resolved_agn,2.9423160694992876,1.8176843380530334,1.0129097,7.297002,unclassified_anomaly,False,True,False,True,False
141.65306,40.74941,949.7891,377.6371,0.408,42.188,-0.78,-0.896,resolved_agn,2.9776271812103965,1.625188937338458,1.0108615,7.281443,unclassified_anomaly,False,True,False,True,False
176.22798,49.72051,960.7563,372.7751,0.4355,98.782,-0.791,-0.652,resolved_agn,2.9826132409597172,1.9946778149027795,1.0106626,7.2799315,unclassified_anomaly,False,False,False,False,True
187.96774,25.52168,876.9218,377.5892,0.4259,37.281,-0.781,-0.627,resolved_agn,2.942960866635456,1.5714875530557968,1.0076673,7.257178,unclassified_anomaly,False,True,True,True,False
224.00671,46.4179,902.8013,411.5142,0.4975,69.005,-0.941,-0.813,resolved_agn,2.9555921757739343,1.8388805602117013,1.0076416,7.2569823,unclassified_anomaly,False,False,True,True,False
169.21014,48.16837,845.041,424.7882,0.4736,28.5,-0.846,-0.846,resolved_agn,2.9268777807151247,1.4548448600085102,1.0049654,7.236653,unclassified_anomaly,False,False,False,False,True
185.43317,48.75073,1034.8569,184.8954,0.1564,109.041,-0.683,-0.759,resolved_agn,3.014880299708837,2.0375898256997873,1.003688,7.2269483,remnant_candidate,False,False,True,True,False
192.44006,46.92141,975.9361,353.7624,0.3463,46.212,-0.971,-1.204,resolved_agn,2.9894213829065546,1.664754764670356,1.0031384,7.2227736,unclassified_anomaly,False,False,True,True,False
243.3783,40.27892,931.5199,159.4095,0.1934,83.688,-0.959,-1.011,resolved_agn,2.9691921371365826,1.9226631890875825,1.0031292,7.222704,remnant_candidate,False,False,False,False,True
191.75283,54.64881,608.8758,533.3802,0.813,1.845,0.735,-0.337,anomaly,2.7845287131983563,0.2659963704950792,1.0028825,7.2208295,gps_candidate,False,False,False,False,True
172.06568,35.36936,1015.0922,335.3904,0.2889,102.144,-0.859,-0.869,resolved_agn,3.00650549065582,2.009212860998598,1.0010417,7.2068453,unclassified_anomaly,False,True,True,True,False
210.00878,46.92806,931.6752,373.0243,0.4302,107.625,-0.637,-0.671,resolved_agn,2.9692645352801756,2.031913164461711,1.0010142,7.206637,unclassified_anomaly,False,False,False,False,True
132.72696,50.51992,922.951,373.1216,0.4469,48.335,-0.873,-0.755,resolved_agn,2.9651786446938444,1.684261722928907,1.000908,7.20583,unclassified_anomaly,False,False,True,True,False
142.11626,56.34666,880.0634,425.4085,0.4759,63.064,-0.747,-0.779,resolved_agn,2.944513959966465,1.7997815135548276,1.0004331,7.2022223,unclassified_anomaly,False,False,True,True,False
126.29442,53.24761,1047.9033,322.9948,0.3466,21.88,-0.916,-0.905,resolved_agn,3.020321208015992,1.3400473176613932,0.9983721,7.186566,unclassified_anomaly,False,True,False,True,False
167.5502,23.64841,944.2211,378.8515,0.411,83.794,-0.774,-0.848,resolved_agn,2.9750737011483817,1.9232129224467314,0.9980853,7.184387,unclassified_anomaly,False,False,False,False,True
249.8584,40.72391,864.2996,441.6515,0.4704,82.428,-0.785,-0.685,resolved_agn,2.936664312007558,1.9160747624240586,0.99774426,7.1817966,unclassified_anomaly,False,True,False,True,False
219.08808,62.29678,826.3042,382.5604,0.4527,34.059,-0.587,-0.517,resolved_agn,2.9171399602261143,1.5322318925738088,0.9956552,7.1659265,unclassified_anomaly,False,False,True,True,False
186.93737,56.60413,895.7062,399.2,0.4457,94.535,-0.943,-0.918,resolved_agn,2.952165580373298,1.9755926285377265,0.99549145,7.164683,unclassified_anomaly,False,True,True,True,False
159.09919,24.36556,848.1943,386.8417,0.4118,27.932,-0.761,-0.635,resolved_agn,2.928495349605812,1.446102033368979,0.99534404,7.163563,unclassified_anomaly,False,False,False,False,True
238.05154,26.80109,855.4519,374.6983,0.4736,50.717,-0.531,-0.513,resolved_agn,2.9321955952308847,1.7051535563488562,0.99371374,7.1511784,unclassified_anomaly,False,False,True,True,False
147.4807,30.0941,627.6904,604.7194,0.9839,1.912,0.731,-0.102,anomaly,2.7977454865304168,0.2814878879400812,0.9934713,7.149337,gps_candidate,False,False,False,False,True
154.26393,58.50474,875.8655,398.3112,0.3886,68.033,-0.991,-0.841,resolved_agn,2.9424374199893406,1.8327196221397406,0.9932238,7.147456,unclassified_anomaly,False,True,False,True,False
212.51162,23.60556,574.0177,490.0958,0.8699,3.34,1.817,-0.422,anomaly,2.7589252841990413,0.5237464668115644,0.99220824,7.1397414,gps_candidate,False,True,True,True,False
223.73786,63.24087,859.9535,424.5512,0.4589,87.634,-0.745,-0.575,resolved_agn,2.9344749684070686,1.9426726352499941,0.991635,7.135387,unclassified_anomaly,False,False,True,True,False
150.08527,28.38649,720.383,592.4115,0.8887,3.682,1.197,0.394,anomaly,2.8575634555449057,0.5660837841679959,0.9914882,7.1342716,gps_candidate,False,False,True,True,False
180.09756,35.54375,939.8185,383.9248,0.4497,50.708,-0.756,-0.907,resolved_agn,2.9730439897067638,1.7050764816562776,0.9899282,7.122421,unclassified_anomaly,False,False,True,True,False
126.8803,20.17094,828.2315,472.5613,0.4932,79.741,-0.776,-0.948,resolved_agn,2.9181517439350464,1.9016816776739895,0.98623717,7.094382,unclassified_anomaly,False,True,True,True,False
225.91156,28.50584,832.241,370.2465,0.4539,49.844,-0.546,-0.473,resolved_agn,2.9202491073174746,1.6976128873473644,0.9844507,7.0808105,unclassified_anomaly,False,True,False,True,False
154.98172,30.17938,684.7516,563.3229,0.9361,2.759,0.564,0.228,anomaly,2.83553305570564,0.44075170047918544,0.983744,7.0754423,gps_candidate,False,False,False,False,True
120.12806,55.9081,522.3296,521.3058,0.9634,3.827,1.804,0.479,anomaly,2.717944637654748,0.5828584622244993,0.9830127,7.0698867,gps_candidate,False,True,False,True,False
188.67765,20.66942,647.3074,587.4714,0.8745,3.148,1.048,0.338,anomaly,2.811110571888618,0.49803472368702695,0.98292583,7.0692267,gps_candidate,False,True,True,True,False
234.87064,42.62209,673.2652,727.4471,0.9997,3.581,1.701,-0.216,anomaly,2.8281861670617987,0.5540043210119029,0.9817045,7.0599484,gps_candidate,False,True,True,True,False
239.41081,50.68655,875.6351,383.4045,0.4664,83.25,-0.649,-0.487,resolved_agn,2.942323162021964,1.9203842421783575,0.9804592,7.050489,unclassified_anomaly,False,True,True,True,False
187.93435,31.24386,875.4877,409.1616,0.4921,53.204,-0.631,-0.706,resolved_agn,2.942250048923575,1.72594428478797,0.9797887,7.0453954,unclassified_anomaly,False,False,True,True,False
190.31574,64.76487,821.1543,344.3198,0.3948,19.878,-0.707,-0.559,resolved_agn,2.914424771421769,1.2983726862656035,0.97908777,7.0400705,unclassified_anomaly,False,False,False,False,True
205.33101,45.18392,821.96,400.2036,0.4237,112.897,-0.977,-0.94,resolved_agn,2.9148506834744046,2.052682401617118,0.9787432,7.037453,unclassified_anomaly,False,False,True,True,False
179.91512,60.37834,868.6642,377.582,0.3738,97.22,-0.953,-1.053,resolved_agn,2.938851923432142,1.9877556167385233,0.97723466,7.0259933,unclassified_anomaly,False,True,True,True,False
125.67811,41.38119,701.5464,582.7003,0.8881,2.66,1.016,0.455,anomaly,2.8460564003787012,0.424881636631067,0.9770247,7.024398,gps_candidate,False,True,False,True,False
148.9518,31.50952,656.5525,594.1767,0.8581,2.868,1.927,0.149,anomaly,2.817269459364839,0.4575791469957625,0.9766723,7.0217214,gps_candidate,False,True,True,True,False
156.25906,60.29939,829.9274,418.8893,0.389,76.989,-0.651,-0.928,resolved_agn,2.9190401030285806,1.8864286786716402,0.9764077,7.019711,unclassified_anomaly,False,False,True,True,False
146.95672,54.99658,562.0933,438.2412,0.8453,1.002,0.596,-0.488,anomaly,2.7498084086511114,0.0008677215312269133,0.9761774,7.0179615,gps_candidate,False,False,False,False,True
222.99233,44.87858,1005.1032,344.8137,0.3669,52.236,-0.835,-0.761,resolved_agn,3.0022106556764334,1.717969913205023,0.97576594,7.014836,unclassified_anomaly,False,False,True,True,False
184.11019,60.32744,953.9019,339.3844,0.3664,103.59,-0.768,-0.669,resolved_agn,2.979503713824296,2.015317833069117,0.9746167,7.006106,unclassified_anomaly,False,True,True,True,False
228.27563,34.61107,869.0229,361.0473,0.3669,119.89,-0.706,-0.737,resolved_agn,2.9390312208820353,2.078782960196963,0.97284615,6.9926553,unclassified_anomaly,False,False,True,True,False
143.77965,31.23501,934.6323,374.9634,0.421,43.774,-0.514,-0.768,resolved_agn,2.9706407857503216,1.6412162335803264,0.9726598,6.99124,unclassified_anomaly,False,True,True,True,False
229.92752,26.39042,881.4287,292.8185,0.3339,35.103,-0.6,-0.363,resolved_agn,2.9451871873682562,1.5453442340661119,0.9722834,6.9883804,unclassified_anomaly,False,True,False,True,False
207.01096,59.48636,921.0622,365.8555,0.406,71.695,-0.97,-1.09,resolved_agn,2.9642889594092767,1.8554888690830462,0.97220445,6.9877806,unclassified_anomaly,False,False,True,True,False
164.09765,31.65784,873.955,405.8932,0.467,56.709,-0.616,-0.739,resolved_agn,2.9414890713588666,1.7536519890544517,0.9716805,6.983801,unclassified_anomaly,False,False,True,True,False
242.5003,42.84287,599.3266,526.3769,0.8551,1.961,0.572,-0.352,anomaly,2.7776635534796528,0.2924775936677841,0.9709049,6.9779086,gps_candidate,False,False,True,True,False
165.89087,62.28916,822.3229,454.1908,0.4377,54.41,-0.686,-0.506,resolved_agn,2.9150423846348823,1.7356787259059046,0.96919906,6.96495,unclassified_anomaly,False,False,True,True,False
182.76843,29.58197,877.4598,413.2589,0.4957,77.583,-0.776,-0.549,resolved_agn,2.943227228798156,1.889766569002827,0.968388,6.958789,unclassified_anomaly,False,False,True,True,False
243.9141,35.88425,880.4553,317.7557,0.3585,31.235,-0.581,-0.507,resolved_agn,2.9447073120850984,1.4946415102820405,0.96665204,6.9456015,unclassified_anomaly,False,False,False,False,True
217.67262,45.9625,896.4783,360.7249,0.4638,60.281,-0.745,-0.609,resolved_agn,2.9525397815676757,1.780180448202641,0.9664937,6.944399,unclassified_anomaly,False,False,True,True,False
183.18756,58.51823,930.1385,358.4634,0.3959,66.958,-0.984,-1.179,resolved_agn,2.9685476209273682,1.825802473032757,0.9662937,6.942879,unclassified_anomaly,False,True,False,True,False
226.15545,41.19243,897.7136,351.0973,0.4044,80.29,-0.63,-0.613,resolved_agn,2.9531378046200207,1.9046614579155245,0.9657944,6.939086,unclassified_anomaly,False,True,False,True,False
156.05844,20.35025,966.6746,305.098,0.3411,112.243,-0.971,-1.22,resolved_agn,2.985280307374554,2.0501592658787673,0.9630071,6.917912,unclassified_anomaly,False,True,True,True,False
221.99253,59.90088,818.2022,395.0542,0.4651,88.092,-0.523,-0.622,resolved_agn,2.912860642904442,1.9449364701190766,0.9626289,6.915039,unclassified_anomaly,False,True,False,True,False
216.24715,51.60506,640.4955,632.6061,0.9649,3.104,1.361,0.092,anomaly,2.806516082820699,0.49192171258615086,0.96196157,6.90997,gps_candidate,False,True,False,True,False
127.6936,55.2361,1125.2179,140.3926,0.134,31.049,-0.692,-0.823,resolved_agn,3.051236632317721,1.4920476173475257,0.96155757,6.9069004,unclassified_anomaly,False,False,False,False,True
230.36547,45.64756,802.1209,358.4056,0.4202,41.419,-0.608,-0.449,resolved_agn,2.9042398324308643,1.6171996092912686,0.9611426,6.9037485,unclassified_anomaly,False,True,True,True,False
227.36676,36.96679,628.8841,543.1846,0.8541,1.601,1.63,0.433,anomaly,2.7985706146529328,0.20439133191929973,0.9590777,6.888062,gps_candidate,False,True,True,True,False
164.47062,39.33878,926.8402,351.5674,0.4193,99.272,-0.702,-0.663,resolved_agn,2.967004862255992,1.996826771554283,0.95833695,6.882435,unclassified_anomaly,False,False,False,False,True
206.38924,61.83178,785.5153,407.5778,0.4892,113.802,-0.94,-1.081,resolved_agn,2.895154648498667,2.056149894583932,0.95831454,6.8822646,unclassified_anomaly,False,False,True,True,False
220.14246,63.58766,883.1137,354.6281,0.3757,20.669,-0.912,-0.797,resolved_agn,2.946016622154793,1.3153194652587508,0.9552735,6.8591633,unclassified_anomaly,False,False,True,True,False
172.37423,57.45081,909.5195,350.3209,0.3748,66.371,-0.93,-0.726,resolved_agn,2.9588120147261785,1.821978361128711,0.955028,6.857298,unclassified_anomaly,False,False,True,True,False
139.73953,22.27243,906.5425,378.6179,0.4669,87.858,-0.958,-0.923,resolved_agn,2.9573881692509616,1.9437813127598274,0.9541005,6.850252,unclassified_anomaly,False,False,True,True,False
157.72606,54.6555,955.7366,349.3723,0.3608,78.702,-0.795,-0.725,resolved_agn,2.9803382176647992,1.895985768927391,0.9530325,6.8421392,unclassified_anomaly,False,False,True,True,False
234.77549,35.99444,843.0569,481.0789,0.499,50.383,-0.619,-0.542,resolved_agn,2.925856887225082,1.702284023516512,0.952185,6.835701,unclassified_anomaly,False,True,False,True,False
240.11618,22.82384,915.7119,369.1204,0.4366,63.215,-0.83,-0.749,resolved_agn,2.9617588580338436,1.8008201422741443,0.95217824,6.8356495,unclassified_anomaly,False,False,True,True,False
198.36255,22.42696,864.2299,340.7168,0.3343,118.611,-0.909,-0.813,resolved_agn,2.936629287641002,2.0741249674243076,0.95136005,6.829434,unclassified_anomaly,False,False,False,False,True
197.24137,41.33787,962.2892,329.7239,0.3146,110.69,-0.893,-0.895,resolved_agn,2.9833056116314585,2.0441083874461197,0.95116764,6.8279724,unclassified_anomaly,False,False,True,True,False
204.41919,25.19498,851.2355,298.2908,0.3334,34.794,-0.688,-0.403,resolved_agn,2.9300497271838415,1.5415043591318591,0.9507043,6.8244524,unclassified_anomaly,False,False,True,True,False
123.13185,54.40528,913.5289,357.4171,0.4232,95.627,-0.724,-0.66,resolved_agn,2.960722291055819,1.9805805313499685,0.95054024,6.8232064,unclassified_anomaly,False,False,True,True,False
152.43548,60.15381,834.7428,406.8774,0.4806,116.048,-0.752,-0.764,resolved_agn,2.9215526817740214,2.064637660117671,0.9496303,6.816294,unclassified_anomaly,False,False,False,False,True
151.03424,59.91718,1040.4753,137.3593,0.1592,66.686,-0.928,-0.936,resolved_agn,3.01723177488784,1.8240346680855177,0.9487489,6.8095984,remnant_candidate,False,False,False,False,True
173.03843,36.17728,796.9049,406.2644,0.4722,115.997,-0.896,-0.933,resolved_agn,2.9014064972185496,2.0644467573278353,0.94780487,6.802427,unclassified_anomaly,False,True,False,True,False
195.19688,47.61791,958.6733,298.835,0.319,60.308,-0.558,-0.41,resolved_agn,2.9816706320086688,1.780374926160122,0.947217,6.7979608,unclassified_anomaly,False,False,False,False,True
192.90003,29.77123,846.9985,376.3601,0.4388,111.346,-0.984,-1.026,resolved_agn,2.92788264121347,2.046674620030762,0.9472111,6.797916,unclassified_anomaly,False,True,False,True,False
235.50361,34.41825,828.6215,420.3653,0.4867,100.775,-0.988,-0.989,resolved_agn,2.918356197620522,2.003352806825089,0.9468713,6.795335,unclassified_anomaly,False,True,True,True,False
182.00092,47.79521,564.4528,550.543,0.9571,1.496,1.421,0.458,anomaly,2.7516276317231996,0.17493159352844256,0.9434671,6.7694745,gps_candidate,False,True,False,True,False
239.98231,64.94069,828.2821,406.5947,0.4847,29.797,-0.695,-0.695,resolved_agn,2.9181782759246313,1.474172540954393,0.94246763,6.761882,unclassified_anomaly,False,False,True,True,False
135.69721,41.10512,622.6413,590.9221,0.9264,3.323,1.276,0.245,anomaly,2.7942379241962025,0.521530341278711,0.9419092,6.75764,gps_candidate,False,True,False,True,False
219.60293,53.29691,845.0655,424.6957,0.4913,64.478,-0.919,-0.892,resolved_agn,2.9268903718918433,1.8094115579156018,0.9391275,6.7365084,unclassified_anomaly,False,False,False,False,True
132.71732,42.01567,830.989,430.7338,0.4974,49.325,-0.925,-1.065,resolved_agn,2.9195952749623064,1.6930670939242287,0.93903255,6.735787,unclassified_anomaly,False,True,False,True,False
142.71256,21.1976,807.2515,413.4848,0.4797,103.903,-0.616,-0.685,resolved_agn,2.907008860677267,2.016628087159068,0.9375409,6.7244554,unclassified_anomaly,False,False,False,False,True
161.03494,58.40021,869.295,337.5226,0.3699,119.255,-0.939,-0.904,resolved_agn,2.9391671816628464,2.0764765967426526,0.9355077,6.70901,unclassified_anomaly,False,False,True,True,False
210.37005,36.765,929.1077,333.7632,0.3709,74.396,-0.56,-0.572,resolved_agn,2.968066059316201,1.8715495857524966,0.9348839,6.7042713,unclassified_anomaly,False,False,True,True,False
219.73678,22.30939,930.9559,376.4193,0.424,72.862,-0.715,-1.01,resolved_agn,2.9689291086502196,1.8625010880840838,0.9330813,6.690578,unclassified_anomaly,False,True,True,True,False
178.75374,61.19962,957.373,289.1324,0.2441,119.102,-0.813,-0.824,resolved_agn,2.981081175270059,2.0759190543599475,0.9329443,6.689537,unclassified_anomaly,False,False,False,False,True
176.18016,45.58804,625.0763,620.2996,0.8984,3.919,0.713,-0.262,anomaly,2.7959330327784295,0.5931752634781026,0.9310949,6.675488,gps_candidate,False,False,True,True,False
240.50367,64.49692,890.3734,349.6602,0.3932,114.463,-0.773,-0.789,resolved_agn,2.9495721769266305,2.0586651242944716,0.93054485,6.6713095,unclassified_anomaly,False,True,True,True,False
121.05231,60.63607,942.597,349.5447,0.3736,82.085,-0.708,-0.753,resolved_agn,2.974326053198369,1.9142638025225327,0.9292748,6.661661,unclassified_anomaly,False,True,False,True,False
239.47124,51.26632,906.3375,389.3431,0.4945,59.036,-0.588,-0.822,resolved_agn,2.957289949435894,1.7711169240728144,0.92852163,6.65594,unclassified_anomaly,False,True,True,True,False
160.21599,38.26914,788.0851,413.8322,0.4746,114.999,-0.913,-0.8,resolved_agn,2.8965731165566755,2.0606940638634366,0.9282497,6.6538744,unclassified_anomaly,False,False,False,False,True
140.9685,38.92339,650.9467,498.5636,0.8108,2.423,0.517,-0.316,anomaly,2.81354542966874,0.38435341413750623,0.9281934,6.653446,gps_candidate,False,False,False,False,True
147.21943,22.90828,997.2335,311.786,0.2934,105.311,-0.6,-0.651,resolved_agn,2.998796859303027,2.0224737367106043,0.9255088,6.6330523,unclassified_anomaly,False,True,True,True,False
215.29732,63.50249,602.2201,433.5102,0.8121,1.684,1.616,-0.027,anomaly,2.7797552466490214,0.2263420871636307,0.92499876,6.629178,gps_candidate,False,True,True,True,False
176.983,48.14419,895.3858,353.6941,0.429,28.556,-0.844,-0.738,resolved_agn,2.952010202588699,1.4556973732865566,0.92468053,6.6267605,unclassified_anomaly,False,False,False,False,True
229.95954,22.98404,833.5883,385.1397,0.4181,98.84,-0.739,-0.685,resolved_agn,2.92095161036872,1.9949327367300418,0.92346704,6.6175423,unclassified_anomaly,False,False,True,True,False
182.67055,40.85757,847.8815,365.0848,0.4292,60.763,-0.732,-0.597,resolved_agn,2.9283351594592637,1.7836392077727452,0.92261535,6.611072,unclassified_anomaly,False,False,True,True,False
